,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
3833,MLB2064340603,https://produto.mercadolivre.com.br/MLB-2064340603-tampa-do-radiador-13-lbs-93-99-subaru-impreza-18-22-25-_JM#position=11&search_layout=stack&type=item&tracking_id=b4b27ed0-5277-4848-9ad5-e54c92f4dd00,Tampa Do Radiador 13 Lbs 93-99 Subaru Impreza 1.8\ 2.2\ 2.5,R$220,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR9502,FAZER
3834,MLB1924035597,https://produto.mercadolivre.com.br/MLB-1924035597-tampa-do-radiador-13-lbs-93-99-subaru-impreza-18-22-25-_JM#position=16&search_layout=stack&type=item&tracking_id=b4b27ed0-5277-4848-9ad5-e54c92f4dd00,Tampa Do Radiador 13 Lbs 93-99 Subaru Impreza 1.8\ 2.2\ 2.5,R$220,Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR9502,FAZER
3835,MLB1020991354,https://produto.mercadolivre.com.br/MLB-1020991354-tampa-do-radiador-subaru-hs-todos-os-modelos-_JM#position=1&search_layout=stack&type=item&tracking_id=3263e67a-05a0-4821-9b82-2bde0f497855,Tampa Do Radiador Subaru Hs Todos Os Modelos,"R$24,90",Ver os meios de pagamento,0.0,Subaru,Não tem,JOT86...16,FAZER
3836,MLB2052870351,https://produto.mercadolivre.com.br/MLB-2052870351-tampa-radiador-09bar-subaru-impreza-1997-1998-_JM#position=14&search_layout=stack&type=item&tracking_id=1203439f-1001-4c19-b70d-d58fc310b1cc,,,,,,,,FAZER
3837,MLB1874609282,https://produto.mercadolivre.com.br/MLB-1874609282-tampa-radiador-11-subaru-vivio-26086-_JM#position=2&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Radiador 1.1 Subaru Vivio - 26086,"R$36,90",Ver os meios de pagamento,0.0,Flório,Não tem,26086,FAZER
3838,MLB1931463194,https://produto.mercadolivre.com.br/MLB-1931463194-tampa-do-radiador-impreza-1992-1993-1994-_JM#position=7&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Impreza 1992 1993 1994,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3839,MLB1934087807,https://produto.mercadolivre.com.br/MLB-1934087807-tampa-do-radiador-forester-2001-_JM#position=8&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Forester 2001,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"FORESTER Anos: 2001, 2000, 1999, 1998...",LC524280,FAZER
3840,MLB1934081391,https://produto.mercadolivre.com.br/MLB-1934081391-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=10&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3841,MLB1934087761,https://produto.mercadolivre.com.br/MLB-1934087761-tampa-do-radiador-impreza-1992-1993-1994-_JM#position=11&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Impreza 1992 1993 1994,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3842,MLB1936226208,https://produto.mercadolivre.com.br/MLB-1936226208-tampa-do-radiador-impreza-1992-1993-1994-_JM#position=12&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Impreza 1992 1993 1994,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3843,MLB1936229806,https://produto.mercadolivre.com.br/MLB-1936229806-tampa-do-radiador-legacy-1999-2000-_JM#position=13&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Legacy 1999 2000,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3844,MLB1936229819,https://produto.mercadolivre.com.br/MLB-1936229819-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=14&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3845,MLB1936229847,https://produto.mercadolivre.com.br/MLB-1936229847-tampa-do-radiador-forester-2001-_JM#position=15&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Forester 2001,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"FORESTER Anos: 2001, 2000, 1999, 1998...",LC524280,FAZER
3846,MLB1936842433,https://produto.mercadolivre.com.br/MLB-1936842433-tampa-do-radiador-forester-2001-_JM#position=16&search_layout=stack&type=item&tracking_id=84589379-00ac-4fa5-b9c3-26979ae8ad88,Tampa Do Radiador Forester 2001,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"FORESTER Anos: 2001, 2000, 1999, 1998...",LC524280,FAZER
3847,MLB1634301384,https://produto.mercadolivre.com.br/MLB-1634301384-caixa-radiador-subaru-impreza-superior-03-0747-x-713-_JM#position=1&search_layout=stack&type=item&tracking_id=8d258670-0492-4617-bdd7-42e9e2bb5334,Caixa Radiador Subaru Impreza Superior 03-07/47 X 713,"R$379,90",Ver os meios de pagamento,0.0,ZELUKAR,Não tem,SU1701,FAZER
3848,MLB1946268392,https://produto.mercadolivre.com.br/MLB-1946268392-tampa-do-radiador-impreza-1998-1999-2000-_JM#position=1&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1998 1999 2000,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3849,MLB1950128227,https://produto.mercadolivre.com.br/MLB-1950128227-tampa-do-radiador-legacy-1993-1994-1995-_JM#position=2&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1993 1994 1995,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3850,MLB1936849417,https://produto.mercadolivre.com.br/MLB-1936849417-tampa-do-radiador-legacy-1999-2000-_JM#position=3&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1999 2000,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3851,MLB1936849437,https://produto.mercadolivre.com.br/MLB-1936849437-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=4&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3852,MLB1938952314,https://produto.mercadolivre.com.br/MLB-1938952314-tampa-do-radiador-impreza-1992-1993-1994-_JM#position=5&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1992 1993 1994,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3853,MLB1938956461,https://produto.mercadolivre.com.br/MLB-1938956461-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=6&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3854,MLB1942609770,https://produto.mercadolivre.com.br/MLB-1942609770-tampa-do-radiador-impreza-1992-1993-1994-_JM#position=7&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1992 1993 1994,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3855,MLB1942616120,https://produto.mercadolivre.com.br/MLB-1942616120-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=8&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3856,MLB1944407180,https://produto.mercadolivre.com.br/MLB-1944407180-tampa-do-radiador-forester-2001-_JM#position=9&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Forester 2001,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"FORESTER Anos: 2001, 2000, 1999, 1998...",LC524280,FAZER
3857,MLB1944429557,https://produto.mercadolivre.com.br/MLB-1944429557-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=10&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3858,MLB1946262238,https://produto.mercadolivre.com.br/MLB-1946262238-tampa-do-radiador-legacy-1996-1997-1998-_JM#position=11&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1996 1997 1998,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3859,MLB1946265859,https://produto.mercadolivre.com.br/MLB-1946265859-tampa-do-radiador-impreza-1992-1993-1994-_JM#position=12&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1992 1993 1994,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3860,MLB1947599814,https://produto.mercadolivre.com.br/MLB-1947599814-tampa-do-radiador-legacy-1996-1997-1998-_JM#position=13&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1996 1997 1998,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3861,MLB1947599820,https://produto.mercadolivre.com.br/MLB-1947599820-tampa-do-radiador-legacy-1999-2000-_JM#position=14&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1999 2000,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3862,MLB1950119380,https://produto.mercadolivre.com.br/MLB-1950119380-tampa-do-radiador-legacy-1996-1997-1998-_JM#position=15&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1996 1997 1998,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3863,MLB1950121900,https://produto.mercadolivre.com.br/MLB-1950121900-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=16&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3864,MLB1950124631,https://produto.mercadolivre.com.br/MLB-1950124631-tampa-do-radiador-legacy-1999-2000-_JM#position=17&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1999 2000,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3865,MLB1951056522,https://produto.mercadolivre.com.br/MLB-1951056522-tampa-do-radiador-legacy-1993-1994-1995-_JM#position=18&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1993 1994 1995,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3866,MLB1951056535,https://produto.mercadolivre.com.br/MLB-1951056535-tampa-do-radiador-legacy-1996-1997-1998-_JM#position=19&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1996 1997 1998,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
3867,MLB1951056581,https://produto.mercadolivre.com.br/MLB-1951056581-tampa-do-radiador-impreza-1995-1996-1997-_JM#position=20&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Impreza 1995 1996 1997,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"IMPREZA Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992...",LC524280,FAZER
3868,MLB1951549497,https://produto.mercadolivre.com.br/MLB-1951549497-tampa-do-radiador-legacy-1993-1994-1995-_JM#position=21&search_layout=stack&type=item&tracking_id=553f12b5-7afb-407f-814f-7029c34f8bf3,Tampa Do Radiador Legacy 1993 1994 1995,"R$36,32",Ver os meios de pagamento,0.0,Subaru,"LEGACY Anos: 2000, 1999, 1998, 1997, 1996, 1995, 1994, 1993...",LC524280,FAZER
