,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
1902,MLB1891872063,https://produto.mercadolivre.com.br/MLB-1891872063-tampa-reservatorio-agua-radiador-sc-112113-1403954-dt-parts-_JM#position=11&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1903,MLB1926199397,https://produto.mercadolivre.com.br/MLB-1926199397-tampa-radiador-civic-2007-2008-2009-_JM#position=23&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1904,MLB1084442705,https://produto.mercadolivre.com.br/MLB-1084442705-tampa-radiador-santa-fe-2011-2012-2013-2014-2015-11-12-13-14-_JM#position=24&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1905,MLB1935624317,https://produto.mercadolivre.com.br/MLB-1935624317-tampa-do-radiador-yamaha-mt-03-mt-07-mt-09-_JM#position=25&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1906,MLB1084390165,https://produto.mercadolivre.com.br/MLB-1084390165-tampa-radiador-nissan-march-2011-2012-2013-2014-2015-2016-_JM#position=28&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1907,MLB1307638400,https://produto.mercadolivre.com.br/MLB-1307638400-tampa-reservatorio-agua-radiador-hyundai-santa-fe-20072012-_JM#position=38&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1908,MLB978056056,https://produto.mercadolivre.com.br/MLB-978056056-tampa-radiador-kia-besta-sportage-20-22-1995-a-2013-_JM#position=39&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1909,MLB1307641538,https://produto.mercadolivre.com.br/MLB-1307641538-tampa-reservatorio-agua-radiador-kia-picanto-20062007-_JM#position=40&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1910,MLB1307644559,https://produto.mercadolivre.com.br/MLB-1307644559-tampa-reservatorio-agua-radiador-kia-soul-20112012-_JM#position=42&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1911,MLB1307644560,https://produto.mercadolivre.com.br/MLB-1307644560-tampa-reservatorio-agua-radiador-ford-ranger-19952003-_JM#position=45&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1912,MLB1641582433,https://produto.mercadolivre.com.br/MLB-1641582433-tampa-reservatorio-agua-peugeot-205-93-94-95-96-97-98-_JM#position=46&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1913,MLB1307641537,https://produto.mercadolivre.com.br/MLB-1307641537-tampa-reservatorio-agua-radiador-hyundai-veloster-20112014-_JM#position=47&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1914,MLB1254530850,https://produto.mercadolivre.com.br/MLB-1254530850-tampa-reservatorio-agua-radiador-twingo-master-laguna-clio-_JM#position=50&search_layout=stack&type=item&tracking_id=889c52bb-a8c7-4faf-b19a-1aedcbd4977f,,,,,,,,OK
1915,MLB2060745815,https://produto.mercadolivre.com.br/MLB-2060745815-defletor-de-ar-radiador-volkswagen-constellation-euro-v-_JM#position=1&search_layout=stack&type=item&tracking_id=805a7d7c-3108-46d8-b5b5-7b29e4a2f394,,,,,,,,OK
1916,MLB1931901929,https://produto.mercadolivre.com.br/MLB-1931901929-caixa-do-radiador-chrysler-town-e-country-33-40-inferior-_JM#position=10&search_layout=stack&type=item&tracking_id=805a7d7c-3108-46d8-b5b5-7b29e4a2f394,,,,,,,,OK
1917,MLB2060733144,https://produto.mercadolivre.com.br/MLB-2060733144-defletor-de-ar-radiador-volkswagen-constellation-euro-v-_JM#position=14&search_layout=stack&type=item&tracking_id=805a7d7c-3108-46d8-b5b5-7b29e4a2f394,,,,,,,,FAZER
1918,MLB2060746065,https://produto.mercadolivre.com.br/MLB-2060746065-defletor-de-ar-radiador-volkswagen-constellation-31280-31330-_JM#position=15&search_layout=stack&type=item&tracking_id=805a7d7c-3108-46d8-b5b5-7b29e4a2f394,,,,,,,,FAZER
1919,MLB2060777447,https://produto.mercadolivre.com.br/MLB-2060777447-defletor-de-ar-radiador-volkswagen-constellation-2t2121207ad-_JM#position=16&search_layout=stack&type=item&tracking_id=805a7d7c-3108-46d8-b5b5-7b29e4a2f394,,,,,,,,FAZER
