,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
951,MLB1242344065,https://produto.mercadolivre.com.br/MLB-1242344065-caixa-radiador-mb-sprinter-310-312-c-reservatorio-novo-_JM#position=50&search_layout=stack&type=item&tracking_id=107fbe0f-ac44-4049-9d91-dac2c2e1f685,Caixa Radiador Mb Sprinter 310 312 C/ Reservatorio - Novo,"R$198,90",Ver os meios de pagamento,0.0,RADIADORES BICKEL generico,Não tem,BICKEL ss 1100 - ME 603 ZEL,OK
952,MLB1926652457,https://produto.mercadolivre.com.br/MLB-1926652457-tampa-reservatorio-agua-mercedez-classe-a190-97-a-04-_JM#position=37&search_layout=stack&type=item&tracking_id=dcfc61c4-2959-4ef3-b261-d9cfefc58381,Tampa Reservatório Água Mercedez Classe A190 97 A 04,"R$199,90",Ver os meios de pagamento,0.0,RIBPEÇAS DISTRIBUIDORA,Não tem,A1685010115,OK
953,MLB1458416847,https://produto.mercadolivre.com.br/MLB-1458416847-caixa-radiador-mbb-axor-superior-valeo-_JM#position=44&search_layout=stack&type=item&tracking_id=a9c1ca27-b2c0-47d0-b11e-437c11bac5e6,Caixa Radiador Mbb Axor Superior Valeo,"R$199,60",Ver os meios de pagamento,0.0,MBB,Não tem,11725,OK
954,MLB1940297876,https://produto.mercadolivre.com.br/MLB-1940297876-tampa-reservatorio-toyota-corolla-2003-2004-2005-original-_JM#position=19&search_layout=stack&type=item&tracking_id=26869b75-207f-4e06-974e-ed7605ed3049,Tampa Reservatório Toyota Corolla 2003 2004 2005 Original,"R$19,99",Ver os meios de pagamento,0.0,ORIGINAL TOYOTA,TAMPA RESERVATORIO RADIADOR,164710D020,OK
955,MLB1107792548,https://produto.mercadolivre.com.br/MLB-1107792548-tampa-de-arrefecimento-uno-todos-10-bar-ducato-prmio-palio-_JM#position=44&search_layout=stack&type=item&tracking_id=26869b75-207f-4e06-974e-ed7605ed3049,"Tampa De Arrefecimento Uno Todos 1,0 Bar Ducato Prêmio Palio","R$19,95",6 vendidos,0.0,Fiat,Não tem,51784095,OK
956,MLB1021343045,https://produto.mercadolivre.com.br/MLB-1021343045-tampa-reservatorio-radiador-gol-amarok-fox-golf-_JM#position=39&search_layout=stack&type=item&tracking_id=c1015557-2629-4455-a365-86ebe73d8664,Tampa Reservatório Radiador Gol Amarok Fox Golf,R$200,Ver os meios de pagamento,0.0,Volkswagen,Não tem,3B0121321,OK
957,MLB1983749845,https://produto.mercadolivre.com.br/MLB-1983749845-tampa-reservatorio-de-agua-radiador-kia-sportage-2006-_JM#position=42&search_layout=stack&type=item&tracking_id=76f6ae35-b923-42f9-b3c3-cf9644ba99f0,Tampa Reservatório De Água Radiador Kia Sportage 2006\...,"R$200,98",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,620229,OK
958,MLB2017739142,https://produto.mercadolivre.com.br/MLB-2017739142-tampa-radiador-peugeot-citroen-106-205-306-405-zx-xsara-nova-_JM#position=43&search_layout=stack&type=item&tracking_id=76f6ae35-b923-42f9-b3c3-cf9644ba99f0,Tampa Radiador Peugeot Citroen 106 205 306 405 Zx Xsara Nova,"R$200,93",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,#741027109,OK
959,MLB1899323154,https://produto.mercadolivre.com.br/MLB-1899323154-tampa-reservatorio-de-agua-radiador-kia-sportage-2006-_JM#position=45&search_layout=stack&type=item&tracking_id=76f6ae35-b923-42f9-b3c3-cf9644ba99f0,Tampa Reservatório De Água Radiador Kia Sportage 2006\...,"R$200,98",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,620229,OK
960,MLB1821785551,https://produto.mercadolivre.com.br/MLB-1821785551-kit-suporte-e-coxim-do-radiador-celta-2001-2002-2003-_JM#position=1&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Celta 2001 2002 2003,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Celta Anos: 2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008, 2007, 2006, 2005, 2004, 2003, 2002, 2001",93260415,OK
961,MLB1775392422,https://produto.mercadolivre.com.br/MLB-1775392422-kit-suporte-e-coxim-do-radiador-celta-2004-2005-2006-_JM#position=2&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Celta 2004 2005 2006,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Celta Anos: 2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001",93260415,OK
962,MLB1775385198,https://produto.mercadolivre.com.br/MLB-1775385198-kit-suporte-e-coxim-do-radiador-celta-2010-2011-2012-_JM#position=3&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Celta 2010 2011 2012,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Celta Anos: 2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001",93260415,OK
963,MLB1775389128,https://produto.mercadolivre.com.br/MLB-1775389128-kit-suporte-e-coxim-do-radiador-prisma-2011-2012-93260415-_JM#position=5&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Prisma 2011 2012 93260415,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Prisma Anos: 2012,2011,2010,2009,2008",93260415,OK
964,MLB1775389190,https://produto.mercadolivre.com.br/MLB-1775389190-kit-suporte-e-coxim-do-radiador-celta-2016-93260415-_JM#position=6&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Celta 2016 93260415,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Celta Anos: 2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001",93260415,OK
965,MLB1775385128,https://produto.mercadolivre.com.br/MLB-1775385128-kit-suporte-e-coxim-do-radiador-prisma-2008-2009-2010-_JM#position=8&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Prisma 2008 2009 2010,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Prisma Anos: 2012,2011,2010,2009,2008",93260415,OK
966,MLB1775385186,https://produto.mercadolivre.com.br/MLB-1775385186-kit-suporte-e-coxim-do-radiador-celta-2007-2008-2009-_JM#position=9&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Celta 2007 2008 2009,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Celta Anos: 2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001",93260415,OK
967,MLB2021906726,https://produto.mercadolivre.com.br/MLB-2021906726-tampa-reservatorio-agua-radiador-corcel-del-rey-pampa-8289-_JM#position=12&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Tampa Reservatorio Agua Radiador Corcel Del Rey Pampa 82/89,"R$202,56",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,5751,OK
968,MLB1741071864,https://produto.mercadolivre.com.br/MLB-1741071864-tampa-do-reservatorio-2005-2015-volvo-xc60-xc70-s80-s60-c30-_JM#position=13&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Tampa Do Reservatório 2005-2015 Volvo Xc60 Xc70 S80 S60 C30,"R$202,65",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR4024,OK
969,MLB1758135053,https://produto.mercadolivre.com.br/MLB-1758135053-tampa-do-reservatorio-2012-2015-range-rover-evoque-20-turbo-_JM#position=14&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Tampa Do Reservatório 2012-2015 Range Rover Evoque 2.0 Turbo,"R$202,65",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR4024,FAZER
970,MLB1758135055,https://produto.mercadolivre.com.br/MLB-1758135055-tampa-do-reservatorio-2011-volvo-s60-_JM#position=15&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Tampa Do Reservatório 2011 Volvo S60,"R$202,65",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR4024,FAZER
971,MLB1762176111,https://produto.mercadolivre.com.br/MLB-1762176111-tampa-do-reservatorio-2006-volvo-v50-_JM#position=16&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Tampa Do Reservatório 2006 Volvo V50,"R$202,65",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR4024,FAZER
972,MLB1775392441,https://produto.mercadolivre.com.br/MLB-1775392441-kit-suporte-e-coxim-do-radiador-celta-2013-2014-2015-_JM#position=17&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Kit Suporte E Coxim Do Radiador Celta 2013 2014 2015,"R$202,39",Ver os meios de pagamento,0.0,Peças Genuínas GM,"Celta Anos: 2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001",93260415,FAZER
973,MLB1866956532,https://produto.mercadolivre.com.br/MLB-1866956532-tampa-do-reservatorio-2009-volvo-c30-_JM#position=18&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,Tampa Do Reservatório 2009 Volvo C30,"R$202,65",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR4024,FAZER
974,MLB2068974706,https://produto.mercadolivre.com.br/MLB-2068974706-conexo-mangueira-superior-radiador-fox-polo-jetta-passat-_JM#position=48&search_layout=stack&type=item&tracking_id=89f54c1d-9d2f-4a4f-a230-dabaff8f7c3a,,,,,,,,FAZER
975,MLB2064321035,https://produto.mercadolivre.com.br/MLB-2064321035-tampa-reservatorio-agua-radiador-bmw-318i-e36-19892000-_JM#position=47&search_layout=stack&type=item&tracking_id=362a7b9c-a7b1-40b0-ba8a-1f1af022ccae,Tampa Reservatorio Água Radiador Bmw 318i E36 1989\2000,"R$203,80",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,0710101,FAZER
976,MLB1051774924,https://produto.mercadolivre.com.br/MLB-1051774924-caixa-do-radiador-lancer-ano-02030405060708-tampa-_JM#position=11&search_layout=stack&type=item&tracking_id=3788d677-e7ac-4bc5-862e-cea76236534f,Caixa Do Radiador Lancer Ano 02/03/04/05/06/07/08 - Tampa,R$205,Ver os meios de pagamento,0.0,Mitsubishi,Não tem,MI021....16,FAZER
977,MLB1324052247,https://produto.mercadolivre.com.br/MLB-1324052247-caixa-radiador-mitsubishi-outlanderasxlancer-2009-_JM#position=8&search_layout=stack&type=item&tracking_id=ab6a4e67-efd9-4ed9-8f1c-6cd410eb6add,Caixa Radiador Mitsubishi Outlander/asx/lancer 2009,"R$206,54",10% OFF,0.0,jottellis,Não tem,7947,FAZER
978,MLB1476498680,https://produto.mercadolivre.com.br/MLB-1476498680-caixa-do-radiador-man-tgx-inferior-_JM#position=14&search_layout=stack&type=item&tracking_id=5a7a5bbd-47d5-4c55-8274-424aa4352b52,Caixa Do Radiador Man Tgx Inferior,"R$206,49",Ver os meios de pagamento,0.0,China,Não tem,MANTGX440,FAZER
979,MLB1958999325,https://produto.mercadolivre.com.br/MLB-1958999325-tampa-reservatorio-agua-radiador-nissan-livina-_JM#position=21&search_layout=stack&type=item&tracking_id=48da68c2-e4ea-4129-895e-89e60e7f5065,,,,,,,,FAZER
980,MLB2064327791,https://produto.mercadolivre.com.br/MLB-2064327791-tampa-reservatorio-radiador-fusion-2006-a-2012-25-23-_JM#position=37&search_layout=stack&type=item&tracking_id=48da68c2-e4ea-4129-895e-89e60e7f5065,Tampa Reservatorio Radiador Fusion 2006 A 2012 2.5 2.3,"R$207,66",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,9C3Z8101B,FAZER
981,MLB2034795765,https://produto.mercadolivre.com.br/MLB-2034795765-tampa-do-reservatorio-ford-ranger-30-diesel-2008-a-2012-_JM#position=49&search_layout=stack&type=item&tracking_id=48da68c2-e4ea-4129-895e-89e60e7f5065,Tampa Do Reservatório Ford Ranger 3.0 Diesel 2008 A 2012,"R$207,44",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,9C3Z8101B 9C3Z-8101-B 9C3Z-8101-A F6DZ-8100-A 1W1Z-8100-AA,FAZER
982,MLB2035055360,https://produto.mercadolivre.com.br/MLB-2035055360-tampa-do-radiador-13-lbs-1990-1999-subaru-legacy-22-25-_JM#position=42&search_layout=stack&type=item&tracking_id=4f06007b-4673-4281-8008-ec0b9584bfef,Tampa Do Radiador 13 Lbs 1990-1999 Subaru Legacy 2.2 \ 2.5,"R$208,80",Ver os meios de pagamento,0.0,VERIFICAR PERGUNTA,Não tem,TR9502,FAZER
983,MLB1878247961,https://produto.mercadolivre.com.br/MLB-1878247961-protetor-lateral-da-grade-do-radiador-preto-_JM#position=1&search_layout=stack&type=item&tracking_id=263bd25b-3139-48b0-bd99-058c0569079e,Protetor Lateral Da Grade Do Radiador Preto,"R$206,18",Ver os meios de pagamento,0.0,Kesoto,,,FAZER
984,MLB941098394,https://produto.mercadolivre.com.br/MLB-941098394-reservatorio-agua-volks-7100815081401214015190-_JM#position=24&search_layout=stack&type=item&tracking_id=cc743902-59e1-47d3-b90b-f4c47acee779,Reservatorio Água Volks 7.100/8.150/8.140/12.140/15.190,"R$210,78",Ver os meios de pagamento,0.0,Reserplatic,Não tem,000891,FAZER
985,MLB1988091801,https://produto.mercadolivre.com.br/MLB-1988091801-caixa-do-radiador-pajero-outlander-lado-carona-_JM#position=37&search_layout=stack&type=item&tracking_id=cc743902-59e1-47d3-b90b-f4c47acee779,Caixa Do Radiador Pajero Outlander Lado Carona,"R$210,50",Ver os meios de pagamento,0.0,jottellis,Não tem,7947,FAZER
