,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
0,MLB1216979398,https://produto.mercadolivre.com.br/MLB-1689642797-sonda-lambda-renault-sandero-logan-kwid-10-12v-3cc-_JM#position=9&search_layout=grid&type=item&tracking_id=ac4cf1d8-b8a4-42ae-ae29-315e5c8d1489,Reparo Completo Para Bico Injetor Accord 3.5 V6 2005 A 2016,"R$101,37",3 vendidos,0,CTS,,,FAZER
