,preco,marca,status
2689,692,Distrito Federal,FAZER
2690,693,Distrito Federal,FAZER
2691,694,Distrito Federal,FAZER
2692,695,Distrito Federal,FAZER
2693,696,Distrito Federal,FAZER
2694,697,Distrito Federal,FAZER
2695,698,Distrito Federal,FAZER
2696,699,Distrito Federal,FAZER
2697,700,Distrito Federal,FAZER
2698,701,Distrito Federal,FAZER
2699,702,Distrito Federal,FAZER
2700,703,Distrito Federal,FAZER
2701,704,Distrito Federal,FAZER
2702,705,Distrito Federal,FAZER
2703,706,Distrito Federal,FAZER
2704,707,Distrito Federal,FAZER
2705,708,Distrito Federal,FAZER
2706,709,Distrito Federal,FAZER
2707,710,Distrito Federal,FAZER
2708,711,Distrito Federal,FAZER
2709,712,Distrito Federal,FAZER
2710,713,Distrito Federal,FAZER
2711,714,Distrito Federal,FAZER
2712,715,Distrito Federal,FAZER
2713,716,Distrito Federal,FAZER
2714,717,Distrito Federal,FAZER
2715,718,Distrito Federal,FAZER
2716,719,Distrito Federal,FAZER
2717,720,Distrito Federal,FAZER
2718,721,Distrito Federal,FAZER
2719,722,Distrito Federal,FAZER
2720,723,Distrito Federal,FAZER
2721,724,Distrito Federal,FAZER
2722,725,Distrito Federal,FAZER
2723,726,Distrito Federal,FAZER
2724,727,Distrito Federal,FAZER
2725,728,Distrito Federal,FAZER
2726,729,Distrito Federal,FAZER
2727,730,Distrito Federal,FAZER
2728,731,Distrito Federal,FAZER
2729,732,Distrito Federal,FAZER
2730,733,Distrito Federal,FAZER
2731,734,Distrito Federal,FAZER
2732,735,Distrito Federal,FAZER
2733,736,Distrito Federal,FAZER
2734,737,Distrito Federal,FAZER
2735,738,Distrito Federal,FAZER
2736,739,Distrito Federal,FAZER
2737,740,Distrito Federal,FAZER
2738,741,Distrito Federal,FAZER
2739,742,Distrito Federal,FAZER
2740,743,Distrito Federal,FAZER
2741,744,Distrito Federal,FAZER
2742,745,Distrito Federal,FAZER
2743,746,Distrito Federal,FAZER
2744,747,Distrito Federal,FAZER
2745,748,Distrito Federal,FAZER
2746,749,Distrito Federal,FAZER
2747,750,Distrito Federal,FAZER
2748,751,Distrito Federal,FAZER
2749,752,Distrito Federal,FAZER
2750,753,Distrito Federal,FAZER
2751,754,Distrito Federal,FAZER
2752,755,Distrito Federal,FAZER
2753,756,Distrito Federal,FAZER
2754,757,Distrito Federal,FAZER
2755,758,Distrito Federal,FAZER
2756,759,Distrito Federal,FAZER
2757,760,Distrito Federal,FAZER
2758,761,Distrito Federal,FAZER
2759,762,Distrito Federal,FAZER
2760,763,Distrito Federal,FAZER
2761,764,Distrito Federal,FAZER
2762,765,Distrito Federal,FAZER
2763,766,Distrito Federal,FAZER
2764,767,Distrito Federal,FAZER
2765,768,Distrito Federal,FAZER
2766,769,Distrito Federal,FAZER
2767,770,Distrito Federal,FAZER
2768,771,Distrito Federal,FAZER
2769,772,Distrito Federal,FAZER
2770,773,Distrito Federal,FAZER
2771,774,Distrito Federal,FAZER
2772,775,Distrito Federal,FAZER
2773,776,Distrito Federal,FAZER
2774,777,Distrito Federal,FAZER
2775,778,Distrito Federal,FAZER
2776,779,Distrito Federal,FAZER
2777,780,Distrito Federal,FAZER
2778,781,Distrito Federal,FAZER
2779,782,Distrito Federal,FAZER
2780,783,Distrito Federal,FAZER
2781,784,Distrito Federal,FAZER
2782,785,Distrito Federal,FAZER
2783,786,Distrito Federal,FAZER
2784,787,Distrito Federal,FAZER
2785,788,Distrito Federal,FAZER
2786,789,Distrito Federal,FAZER
2787,790,Distrito Federal,FAZER
2788,791,Distrito Federal,FAZER
2789,792,Distrito Federal,FAZER
2790,793,Distrito Federal,FAZER
2791,794,Distrito Federal,FAZER
2792,795,Distrito Federal,FAZER
2793,796,Distrito Federal,FAZER
2794,797,Distrito Federal,FAZER
2795,798,Distrito Federal,FAZER
2796,799,Distrito Federal,FAZER
2797,800,Distrito Federal,FAZER
2798,801,Distrito Federal,FAZER
2799,802,Distrito Federal,FAZER
2800,803,Distrito Federal,FAZER
2801,804,Distrito Federal,FAZER
2802,805,Distrito Federal,FAZER
2803,806,Distrito Federal,FAZER
2804,807,Distrito Federal,FAZER
2805,808,Distrito Federal,FAZER
2806,809,Distrito Federal,FAZER
2807,810,Distrito Federal,FAZER
2808,811,Distrito Federal,FAZER
2809,812,Distrito Federal,FAZER
2810,813,Distrito Federal,FAZER
2811,814,Distrito Federal,FAZER
2812,815,Distrito Federal,FAZER
2813,816,Distrito Federal,FAZER
2814,817,Distrito Federal,FAZER
2815,818,Distrito Federal,FAZER
2816,819,Distrito Federal,FAZER
2817,820,Distrito Federal,FAZER
2818,821,Distrito Federal,FAZER
2819,822,Distrito Federal,FAZER
2820,823,Distrito Federal,FAZER
2821,824,Distrito Federal,FAZER
2822,825,Distrito Federal,FAZER
2823,826,Distrito Federal,FAZER
2824,827,Distrito Federal,FAZER
2825,828,Distrito Federal,FAZER
2826,829,Distrito Federal,FAZER
2827,830,Distrito Federal,FAZER
2828,831,Distrito Federal,FAZER
2829,832,Distrito Federal,FAZER
2830,833,Distrito Federal,FAZER
2831,834,Distrito Federal,FAZER
2832,835,Distrito Federal,FAZER
2833,836,Distrito Federal,FAZER
2834,837,Distrito Federal,FAZER
2835,838,Distrito Federal,FAZER
2836,839,Distrito Federal,FAZER
2837,840,Distrito Federal,FAZER
2838,841,Distrito Federal,FAZER
2839,842,Distrito Federal,FAZER
2840,843,Distrito Federal,FAZER
2841,844,Distrito Federal,FAZER
2842,845,Distrito Federal,FAZER
2843,846,Distrito Federal,FAZER
2844,847,Distrito Federal,FAZER
2845,848,Distrito Federal,FAZER
2846,849,Distrito Federal,FAZER
2847,850,Distrito Federal,FAZER
