,preco,cidade,status
10849,860,Pernambuco,FAZER
10850,861,Pernambuco,FAZER
10851,862,Pernambuco,FAZER
10852,863,Pernambuco,FAZER
10853,864,Pernambuco,FAZER
10854,865,Pernambuco,FAZER
10855,866,Pernambuco,FAZER
10856,867,Pernambuco,FAZER
10857,868,Pernambuco,FAZER
10858,869,Pernambuco,FAZER
10859,870,Pernambuco,FAZER
10860,871,Pernambuco,FAZER
10861,872,Pernambuco,FAZER
10862,873,Pernambuco,FAZER
10863,874,Pernambuco,FAZER
10864,875,Pernambuco,FAZER
10865,876,Pernambuco,FAZER
10866,877,Pernambuco,FAZER
10867,878,Pernambuco,FAZER
10868,879,Pernambuco,FAZER
10869,880,Pernambuco,FAZER
10870,881,Pernambuco,FAZER
10871,882,Pernambuco,FAZER
10872,883,Pernambuco,FAZER
10873,884,Pernambuco,FAZER
10874,885,Pernambuco,FAZER
10875,886,Pernambuco,FAZER
10876,887,Pernambuco,FAZER
10877,888,Pernambuco,FAZER
10878,889,Pernambuco,FAZER
10879,890,Pernambuco,FAZER
10880,891,Pernambuco,FAZER
10881,892,Pernambuco,FAZER
10882,893,Pernambuco,FAZER
10883,894,Pernambuco,FAZER
10884,895,Pernambuco,FAZER
10885,896,Pernambuco,FAZER
10886,897,Pernambuco,FAZER
10887,898,Pernambuco,FAZER
10888,899,Pernambuco,FAZER
10889,900,Pernambuco,FAZER
10890,901,Pernambuco,FAZER
10891,902,Pernambuco,FAZER
10892,903,Pernambuco,FAZER
10893,904,Pernambuco,FAZER
10894,905,Pernambuco,FAZER
10895,906,Pernambuco,FAZER
10896,907,Pernambuco,FAZER
10897,908,Pernambuco,FAZER
10898,909,Pernambuco,FAZER
10899,910,Pernambuco,FAZER
10900,911,Pernambuco,FAZER
10901,912,Pernambuco,FAZER
10902,913,Pernambuco,FAZER
10903,914,Pernambuco,FAZER
10904,915,Pernambuco,FAZER
10905,916,Pernambuco,FAZER
10906,917,Pernambuco,FAZER
10907,918,Pernambuco,FAZER
10908,919,Pernambuco,FAZER
10909,920,Pernambuco,FAZER
10910,921,Pernambuco,FAZER
10911,922,Pernambuco,FAZER
10912,923,Pernambuco,FAZER
10913,924,Pernambuco,FAZER
10914,925,Pernambuco,FAZER
10915,926,Pernambuco,FAZER
10916,927,Pernambuco,FAZER
10917,928,Pernambuco,FAZER
10918,929,Pernambuco,FAZER
10919,930,Pernambuco,FAZER
10920,931,Pernambuco,FAZER
10921,932,Pernambuco,FAZER
10922,933,Pernambuco,FAZER
10923,934,Pernambuco,FAZER
10924,935,Pernambuco,FAZER
10925,936,Pernambuco,FAZER
10926,937,Pernambuco,FAZER
10927,938,Pernambuco,FAZER
10928,939,Pernambuco,FAZER
10929,940,Pernambuco,FAZER
10930,941,Pernambuco,FAZER
10931,942,Pernambuco,FAZER
10932,943,Pernambuco,FAZER
10933,944,Pernambuco,FAZER
10934,945,Pernambuco,FAZER
10935,946,Pernambuco,FAZER
10936,947,Pernambuco,FAZER
10937,948,Pernambuco,FAZER
10938,949,Pernambuco,FAZER
10939,950,Pernambuco,FAZER
10940,951,Pernambuco,FAZER
10941,952,Pernambuco,FAZER
10942,953,Pernambuco,FAZER
10943,954,Pernambuco,FAZER
10944,955,Pernambuco,FAZER
10945,956,Pernambuco,FAZER
10946,957,Pernambuco,FAZER
10947,958,Pernambuco,FAZER
10948,959,Pernambuco,FAZER
10949,960,Pernambuco,FAZER
10950,961,Pernambuco,FAZER
10951,962,Pernambuco,FAZER
10952,963,Pernambuco,FAZER
10953,964,Pernambuco,FAZER
10954,965,Pernambuco,FAZER
10955,966,Pernambuco,FAZER
10956,967,Pernambuco,FAZER
10957,968,Pernambuco,FAZER
10958,969,Pernambuco,FAZER
10959,970,Pernambuco,FAZER
10960,971,Pernambuco,FAZER
10961,972,Pernambuco,FAZER
10962,973,Pernambuco,FAZER
10963,974,Pernambuco,FAZER
10964,975,Pernambuco,FAZER
10965,976,Pernambuco,FAZER
10966,977,Pernambuco,FAZER
10967,978,Pernambuco,FAZER
10968,979,Pernambuco,FAZER
10969,980,Pernambuco,FAZER
10970,981,Pernambuco,FAZER
10971,982,Pernambuco,FAZER
10972,983,Pernambuco,FAZER
10973,984,Pernambuco,FAZER
10974,985,Pernambuco,FAZER
10975,986,Pernambuco,FAZER
10976,987,Pernambuco,FAZER
10977,988,Pernambuco,FAZER
10978,989,Pernambuco,FAZER
10979,990,Pernambuco,FAZER
10980,991,Pernambuco,FAZER
10981,992,Pernambuco,FAZER
10982,993,Pernambuco,FAZER
10983,994,Pernambuco,FAZER
10984,995,Pernambuco,FAZER
10985,996,Pernambuco,FAZER
10986,997,Pernambuco,FAZER
10987,998,Pernambuco,FAZER
10988,999,Pernambuco,FAZER
10989,1,Piauí,FAZER
10990,2,Piauí,FAZER
10991,3,Piauí,FAZER
10992,4,Piauí,FAZER
10993,5,Piauí,FAZER
10994,6,Piauí,FAZER
10995,7,Piauí,FAZER
10996,8,Piauí,FAZER
10997,9,Piauí,FAZER
10998,10,Piauí,FAZER
10999,11,Piauí,FAZER
11000,12,Piauí,FAZER
11001,13,Piauí,FAZER
11002,14,Piauí,FAZER
11003,15,Piauí,FAZER
11004,16,Piauí,FAZER
11005,17,Piauí,FAZER
11006,18,Piauí,FAZER
11007,19,Piauí,FAZER
11008,20,Piauí,FAZER
11009,21,Piauí,FAZER
11010,22,Piauí,FAZER
11011,23,Piauí,FAZER
11012,24,Piauí,FAZER
11013,25,Piauí,FAZER
11014,26,Piauí,FAZER
11015,27,Piauí,FAZER
11016,28,Piauí,FAZER
11017,29,Piauí,FAZER
11018,30,Piauí,FAZER
11019,31,Piauí,FAZER
11020,32,Piauí,FAZER
11021,33,Piauí,FAZER
11022,34,Piauí,FAZER
11023,35,Piauí,FAZER
11024,36,Piauí,FAZER
11025,37,Piauí,FAZER
11026,38,Piauí,FAZER
11027,39,Piauí,FAZER
11028,40,Piauí,FAZER
11029,41,Piauí,FAZER
11030,42,Piauí,FAZER
11031,43,Piauí,FAZER
11032,44,Piauí,FAZER
11033,45,Piauí,FAZER
11034,46,Piauí,FAZER
11035,47,Piauí,FAZER
11036,48,Piauí,FAZER
11037,49,Piauí,FAZER
11038,50,Piauí,FAZER
11039,51,Piauí,FAZER
11040,52,Piauí,FAZER
11041,53,Piauí,FAZER
11042,54,Piauí,FAZER
11043,55,Piauí,FAZER
11044,56,Piauí,FAZER
11045,57,Piauí,FAZER
11046,58,Piauí,FAZER
11047,59,Piauí,FAZER
11048,60,Piauí,FAZER
11049,61,Piauí,FAZER
11050,62,Piauí,FAZER
11051,63,Piauí,FAZER
11052,64,Piauí,FAZER
11053,65,Piauí,FAZER
11054,66,Piauí,FAZER
11055,67,Piauí,FAZER
11056,68,Piauí,FAZER
11057,69,Piauí,FAZER
11058,70,Piauí,FAZER
11059,71,Piauí,FAZER
11060,72,Piauí,FAZER
11061,73,Piauí,FAZER
11062,74,Piauí,FAZER
11063,75,Piauí,FAZER
11064,76,Piauí,FAZER
11065,77,Piauí,FAZER
11066,78,Piauí,FAZER
11067,79,Piauí,FAZER
11068,80,Piauí,FAZER
11069,81,Piauí,FAZER
11070,82,Piauí,FAZER
11071,83,Piauí,FAZER
11072,84,Piauí,FAZER
11073,85,Piauí,FAZER
11074,86,Piauí,FAZER
11075,87,Piauí,FAZER
11076,88,Piauí,FAZER
11077,89,Piauí,FAZER
11078,90,Piauí,FAZER
11079,91,Piauí,FAZER
11080,92,Piauí,FAZER
11081,93,Piauí,FAZER
11082,94,Piauí,FAZER
11083,95,Piauí,FAZER
11084,96,Piauí,FAZER
11085,97,Piauí,FAZER
11086,98,Piauí,FAZER
11087,99,Piauí,FAZER
11088,100,Piauí,FAZER
11089,101,Piauí,FAZER
11090,102,Piauí,FAZER
11091,103,Piauí,FAZER
11092,104,Piauí,FAZER
11093,105,Piauí,FAZER
11094,106,Piauí,FAZER
11095,107,Piauí,FAZER
11096,108,Piauí,FAZER
11097,109,Piauí,FAZER
11098,110,Piauí,FAZER
11099,111,Piauí,FAZER
11100,112,Piauí,FAZER
11101,113,Piauí,FAZER
11102,114,Piauí,FAZER
11103,115,Piauí,FAZER
11104,116,Piauí,FAZER
11105,117,Piauí,FAZER
11106,118,Piauí,FAZER
11107,119,Piauí,FAZER
11108,120,Piauí,FAZER
11109,121,Piauí,FAZER
11110,122,Piauí,FAZER
11111,123,Piauí,FAZER
11112,124,Piauí,FAZER
11113,125,Piauí,FAZER
11114,126,Piauí,FAZER
11115,127,Piauí,FAZER
11116,128,Piauí,FAZER
11117,129,Piauí,FAZER
11118,130,Piauí,FAZER
11119,131,Piauí,FAZER
11120,132,Piauí,FAZER
11121,133,Piauí,FAZER
11122,134,Piauí,FAZER
11123,135,Piauí,FAZER
11124,136,Piauí,FAZER
11125,137,Piauí,FAZER
11126,138,Piauí,FAZER
11127,139,Piauí,FAZER
11128,140,Piauí,FAZER
11129,141,Piauí,FAZER
11130,142,Piauí,FAZER
11131,143,Piauí,FAZER
11132,144,Piauí,FAZER
11133,145,Piauí,FAZER
11134,146,Piauí,FAZER
11135,147,Piauí,FAZER
11136,148,Piauí,FAZER
11137,149,Piauí,FAZER
11138,150,Piauí,FAZER
11139,151,Piauí,FAZER
11140,152,Piauí,FAZER
11141,153,Piauí,FAZER
11142,154,Piauí,FAZER
11143,155,Piauí,FAZER
11144,156,Piauí,FAZER
11145,157,Piauí,FAZER
11146,158,Piauí,FAZER
11147,159,Piauí,FAZER
11148,160,Piauí,FAZER
11149,161,Piauí,FAZER
11150,162,Piauí,FAZER
11151,163,Piauí,FAZER
11152,164,Piauí,FAZER
11153,165,Piauí,FAZER
11154,166,Piauí,FAZER
11155,167,Piauí,FAZER
11156,168,Piauí,FAZER
11157,169,Piauí,FAZER
11158,170,Piauí,FAZER
11159,171,Piauí,FAZER
11160,172,Piauí,FAZER
11161,173,Piauí,FAZER
11162,174,Piauí,FAZER
11163,175,Piauí,FAZER
11164,176,Piauí,FAZER
11165,177,Piauí,FAZER
11166,178,Piauí,FAZER
11167,179,Piauí,FAZER
11168,180,Piauí,FAZER
11169,181,Piauí,FAZER
11170,182,Piauí,FAZER
11171,183,Piauí,FAZER
11172,184,Piauí,FAZER
11173,185,Piauí,FAZER
11174,186,Piauí,FAZER
11175,187,Piauí,FAZER
11176,188,Piauí,FAZER
11177,189,Piauí,FAZER
11178,190,Piauí,FAZER
11179,191,Piauí,FAZER
11180,192,Piauí,FAZER
11181,193,Piauí,FAZER
11182,194,Piauí,FAZER
11183,195,Piauí,FAZER
11184,196,Piauí,FAZER
11185,197,Piauí,FAZER
11186,198,Piauí,FAZER
11187,199,Piauí,FAZER
11188,200,Piauí,FAZER
11189,201,Piauí,FAZER
11190,202,Piauí,FAZER
11191,203,Piauí,FAZER
11192,204,Piauí,FAZER
11193,205,Piauí,FAZER
11194,206,Piauí,FAZER
11195,207,Piauí,FAZER
11196,208,Piauí,FAZER
11197,209,Piauí,FAZER
11198,210,Piauí,FAZER
11199,211,Piauí,FAZER
11200,212,Piauí,FAZER
11201,213,Piauí,FAZER
11202,214,Piauí,FAZER
11203,215,Piauí,FAZER
11204,216,Piauí,FAZER
11205,217,Piauí,FAZER
11206,218,Piauí,FAZER
11207,219,Piauí,FAZER
11208,220,Piauí,FAZER
11209,221,Piauí,FAZER
11210,222,Piauí,FAZER
11211,223,Piauí,FAZER
11212,224,Piauí,FAZER
11213,225,Piauí,FAZER
11214,226,Piauí,FAZER
11215,227,Piauí,FAZER
11216,228,Piauí,FAZER
11217,229,Piauí,FAZER
11218,230,Piauí,FAZER
11219,231,Piauí,FAZER
11220,232,Piauí,FAZER
11221,233,Piauí,FAZER
11222,234,Piauí,FAZER
11223,235,Piauí,FAZER
11224,236,Piauí,FAZER
11225,237,Piauí,FAZER
11226,238,Piauí,FAZER
11227,239,Piauí,FAZER
11228,240,Piauí,FAZER
11229,241,Piauí,FAZER
11230,242,Piauí,FAZER
11231,243,Piauí,FAZER
11232,244,Piauí,FAZER
11233,245,Piauí,FAZER
11234,246,Piauí,FAZER
11235,247,Piauí,FAZER
11236,248,Piauí,FAZER
11237,249,Piauí,FAZER
11238,250,Piauí,FAZER
11239,251,Piauí,FAZER
11240,252,Piauí,FAZER
11241,253,Piauí,FAZER
11242,254,Piauí,FAZER
11243,255,Piauí,FAZER
11244,256,Piauí,FAZER
11245,257,Piauí,FAZER
11246,258,Piauí,FAZER
11247,259,Piauí,FAZER
11248,260,Piauí,FAZER
11249,261,Piauí,FAZER
11250,262,Piauí,FAZER
11251,263,Piauí,FAZER
11252,264,Piauí,FAZER
11253,265,Piauí,FAZER
11254,266,Piauí,FAZER
11255,267,Piauí,FAZER
11256,268,Piauí,FAZER
11257,269,Piauí,FAZER
11258,270,Piauí,FAZER
11259,271,Piauí,FAZER
11260,272,Piauí,FAZER
11261,273,Piauí,FAZER
11262,274,Piauí,FAZER
11263,275,Piauí,FAZER
11264,276,Piauí,FAZER
11265,277,Piauí,FAZER
11266,278,Piauí,FAZER
11267,279,Piauí,FAZER
11268,280,Piauí,FAZER
11269,281,Piauí,FAZER
11270,282,Piauí,FAZER
11271,283,Piauí,FAZER
11272,284,Piauí,FAZER
11273,285,Piauí,FAZER
11274,286,Piauí,FAZER
11275,287,Piauí,FAZER
11276,288,Piauí,FAZER
11277,289,Piauí,FAZER
11278,290,Piauí,FAZER
11279,291,Piauí,FAZER
11280,292,Piauí,FAZER
11281,293,Piauí,FAZER
11282,294,Piauí,FAZER
11283,295,Piauí,FAZER
11284,296,Piauí,FAZER
11285,297,Piauí,FAZER
11286,298,Piauí,FAZER
11287,299,Piauí,FAZER
11288,300,Piauí,FAZER
11289,301,Piauí,FAZER
11290,302,Piauí,FAZER
11291,303,Piauí,FAZER
11292,304,Piauí,FAZER
11293,305,Piauí,FAZER
11294,306,Piauí,FAZER
11295,307,Piauí,FAZER
11296,308,Piauí,FAZER
11297,309,Piauí,FAZER
11298,310,Piauí,FAZER
11299,311,Piauí,FAZER
11300,312,Piauí,FAZER
11301,313,Piauí,FAZER
11302,314,Piauí,FAZER
11303,315,Piauí,FAZER
11304,316,Piauí,FAZER
11305,317,Piauí,FAZER
11306,318,Piauí,FAZER
11307,319,Piauí,FAZER
11308,320,Piauí,FAZER
11309,321,Piauí,FAZER
11310,322,Piauí,FAZER
11311,323,Piauí,FAZER
11312,324,Piauí,FAZER
11313,325,Piauí,FAZER
11314,326,Piauí,FAZER
11315,327,Piauí,FAZER
11316,328,Piauí,FAZER
11317,329,Piauí,FAZER
11318,330,Piauí,FAZER
11319,331,Piauí,FAZER
11320,332,Piauí,FAZER
11321,333,Piauí,FAZER
11322,334,Piauí,FAZER
11323,335,Piauí,FAZER
11324,336,Piauí,FAZER
11325,337,Piauí,FAZER
11326,338,Piauí,FAZER
11327,339,Piauí,FAZER
11328,340,Piauí,FAZER
11329,341,Piauí,FAZER
11330,342,Piauí,FAZER
11331,343,Piauí,FAZER
11332,344,Piauí,FAZER
11333,345,Piauí,FAZER
11334,346,Piauí,FAZER
11335,347,Piauí,FAZER
11336,348,Piauí,FAZER
11337,349,Piauí,FAZER
11338,350,Piauí,FAZER
11339,351,Piauí,FAZER
11340,352,Piauí,FAZER
11341,353,Piauí,FAZER
11342,354,Piauí,FAZER
11343,355,Piauí,FAZER
11344,356,Piauí,FAZER
11345,357,Piauí,FAZER
11346,358,Piauí,FAZER
11347,359,Piauí,FAZER
11348,360,Piauí,FAZER
11349,361,Piauí,FAZER
11350,362,Piauí,FAZER
11351,363,Piauí,FAZER
11352,364,Piauí,FAZER
11353,365,Piauí,FAZER
11354,366,Piauí,FAZER
11355,367,Piauí,FAZER
11356,368,Piauí,FAZER
11357,369,Piauí,FAZER
11358,370,Piauí,FAZER
11359,371,Piauí,FAZER
11360,372,Piauí,FAZER
11361,373,Piauí,FAZER
11362,374,Piauí,FAZER
11363,375,Piauí,FAZER
11364,376,Piauí,FAZER
11365,377,Piauí,FAZER
11366,378,Piauí,FAZER
11367,379,Piauí,FAZER
11368,380,Piauí,FAZER
11369,381,Piauí,FAZER
11370,382,Piauí,FAZER
11371,383,Piauí,FAZER
11372,384,Piauí,FAZER
11373,385,Piauí,FAZER
11374,386,Piauí,FAZER
11375,387,Piauí,FAZER
11376,388,Piauí,FAZER
11377,389,Piauí,FAZER
11378,390,Piauí,FAZER
11379,391,Piauí,FAZER
11380,392,Piauí,FAZER
11381,393,Piauí,FAZER
11382,394,Piauí,FAZER
11383,395,Piauí,FAZER
11384,396,Piauí,FAZER
11385,397,Piauí,FAZER
11386,398,Piauí,FAZER
11387,399,Piauí,FAZER
11388,400,Piauí,FAZER
11389,401,Piauí,FAZER
11390,402,Piauí,FAZER
11391,403,Piauí,FAZER
11392,404,Piauí,FAZER
11393,405,Piauí,FAZER
11394,406,Piauí,FAZER
11395,407,Piauí,FAZER
11396,408,Piauí,FAZER
11397,409,Piauí,FAZER
11398,410,Piauí,FAZER
11399,411,Piauí,FAZER
11400,412,Piauí,FAZER
11401,413,Piauí,FAZER
11402,414,Piauí,FAZER
11403,415,Piauí,FAZER
11404,416,Piauí,FAZER
11405,417,Piauí,FAZER
11406,418,Piauí,FAZER
11407,419,Piauí,FAZER
11408,420,Piauí,FAZER
11409,421,Piauí,FAZER
11410,422,Piauí,FAZER
11411,423,Piauí,FAZER
11412,424,Piauí,FAZER
11413,425,Piauí,FAZER
11414,426,Piauí,FAZER
11415,427,Piauí,FAZER
11416,428,Piauí,FAZER
11417,429,Piauí,FAZER
11418,430,Piauí,FAZER
11419,431,Piauí,FAZER
11420,432,Piauí,FAZER
11421,433,Piauí,FAZER
11422,434,Piauí,FAZER
11423,435,Piauí,FAZER
11424,436,Piauí,FAZER
11425,437,Piauí,FAZER
11426,438,Piauí,FAZER
11427,439,Piauí,FAZER
11428,440,Piauí,FAZER
11429,441,Piauí,FAZER
11430,442,Piauí,FAZER
11431,443,Piauí,FAZER
11432,444,Piauí,FAZER
11433,445,Piauí,FAZER
11434,446,Piauí,FAZER
11435,447,Piauí,FAZER
11436,448,Piauí,FAZER
11437,449,Piauí,FAZER
11438,450,Piauí,FAZER
11439,451,Piauí,FAZER
11440,452,Piauí,FAZER
11441,453,Piauí,FAZER
11442,454,Piauí,FAZER
11443,455,Piauí,FAZER
11444,456,Piauí,FAZER
11445,457,Piauí,FAZER
11446,458,Piauí,FAZER
11447,459,Piauí,FAZER
11448,460,Piauí,FAZER
11449,461,Piauí,FAZER
11450,462,Piauí,FAZER
11451,463,Piauí,FAZER
11452,464,Piauí,FAZER
11453,465,Piauí,FAZER
11454,466,Piauí,FAZER
11455,467,Piauí,FAZER
11456,468,Piauí,FAZER
11457,469,Piauí,FAZER
11458,470,Piauí,FAZER
11459,471,Piauí,FAZER
11460,472,Piauí,FAZER
11461,473,Piauí,FAZER
11462,474,Piauí,FAZER
11463,475,Piauí,FAZER
11464,476,Piauí,FAZER
11465,477,Piauí,FAZER
11466,478,Piauí,FAZER
11467,479,Piauí,FAZER
11468,480,Piauí,FAZER
11469,481,Piauí,FAZER
11470,482,Piauí,FAZER
11471,483,Piauí,FAZER
11472,484,Piauí,FAZER
11473,485,Piauí,FAZER
11474,486,Piauí,FAZER
11475,487,Piauí,FAZER
11476,488,Piauí,FAZER
11477,489,Piauí,FAZER
11478,490,Piauí,FAZER
11479,491,Piauí,FAZER
11480,492,Piauí,FAZER
11481,493,Piauí,FAZER
11482,494,Piauí,FAZER
11483,495,Piauí,FAZER
11484,496,Piauí,FAZER
11485,497,Piauí,FAZER
11486,498,Piauí,FAZER
11487,499,Piauí,FAZER
11488,500,Piauí,FAZER
11489,501,Piauí,FAZER
11490,502,Piauí,FAZER
11491,503,Piauí,FAZER
11492,504,Piauí,FAZER
11493,505,Piauí,FAZER
11494,506,Piauí,FAZER
11495,507,Piauí,FAZER
11496,508,Piauí,FAZER
11497,509,Piauí,FAZER
11498,510,Piauí,FAZER
11499,511,Piauí,FAZER
11500,512,Piauí,FAZER
11501,513,Piauí,FAZER
11502,514,Piauí,FAZER
11503,515,Piauí,FAZER
11504,516,Piauí,FAZER
11505,517,Piauí,FAZER
11506,518,Piauí,FAZER
11507,519,Piauí,FAZER
11508,520,Piauí,FAZER
11509,521,Piauí,FAZER
11510,522,Piauí,FAZER
11511,523,Piauí,FAZER
11512,524,Piauí,FAZER
11513,525,Piauí,FAZER
11514,526,Piauí,FAZER
11515,527,Piauí,FAZER
11516,528,Piauí,FAZER
11517,529,Piauí,FAZER
11518,530,Piauí,FAZER
11519,531,Piauí,FAZER
11520,532,Piauí,FAZER
11521,533,Piauí,FAZER
11522,534,Piauí,FAZER
11523,535,Piauí,FAZER
11524,536,Piauí,FAZER
11525,537,Piauí,FAZER
11526,538,Piauí,FAZER
11527,539,Piauí,FAZER
11528,540,Piauí,FAZER
11529,541,Piauí,FAZER
11530,542,Piauí,FAZER
11531,543,Piauí,FAZER
11532,544,Piauí,FAZER
11533,545,Piauí,FAZER
11534,546,Piauí,FAZER
11535,547,Piauí,FAZER
11536,548,Piauí,FAZER
11537,549,Piauí,FAZER
11538,550,Piauí,FAZER
11539,551,Piauí,FAZER
11540,552,Piauí,FAZER
11541,553,Piauí,FAZER
11542,554,Piauí,FAZER
11543,555,Piauí,FAZER
11544,556,Piauí,FAZER
11545,557,Piauí,FAZER
11546,558,Piauí,FAZER
11547,559,Piauí,FAZER
11548,560,Piauí,FAZER
11549,561,Piauí,FAZER
11550,562,Piauí,FAZER
11551,563,Piauí,FAZER
11552,564,Piauí,FAZER
11553,565,Piauí,FAZER
11554,566,Piauí,FAZER
11555,567,Piauí,FAZER
11556,568,Piauí,FAZER
11557,569,Piauí,FAZER
11558,570,Piauí,FAZER
11559,571,Piauí,FAZER
11560,572,Piauí,FAZER
11561,573,Piauí,FAZER
11562,574,Piauí,FAZER
11563,575,Piauí,FAZER
11564,576,Piauí,FAZER
11565,577,Piauí,FAZER
11566,578,Piauí,FAZER
11567,579,Piauí,FAZER
11568,580,Piauí,FAZER
11569,581,Piauí,FAZER
11570,582,Piauí,FAZER
11571,583,Piauí,FAZER
11572,584,Piauí,FAZER
11573,585,Piauí,FAZER
11574,586,Piauí,FAZER
11575,587,Piauí,FAZER
11576,588,Piauí,FAZER
11577,589,Piauí,FAZER
11578,590,Piauí,FAZER
11579,591,Piauí,FAZER
11580,592,Piauí,FAZER
11581,593,Piauí,FAZER
11582,594,Piauí,FAZER
11583,595,Piauí,FAZER
11584,596,Piauí,FAZER
11585,597,Piauí,FAZER
11586,598,Piauí,FAZER
11587,599,Piauí,FAZER
11588,600,Piauí,FAZER
11589,601,Piauí,FAZER
11590,602,Piauí,FAZER
11591,603,Piauí,FAZER
11592,604,Piauí,FAZER
11593,605,Piauí,FAZER
11594,606,Piauí,FAZER
11595,607,Piauí,FAZER
11596,608,Piauí,FAZER
11597,609,Piauí,FAZER
11598,610,Piauí,FAZER
11599,611,Piauí,FAZER
11600,612,Piauí,FAZER
11601,613,Piauí,FAZER
11602,614,Piauí,FAZER
11603,615,Piauí,FAZER
11604,616,Piauí,FAZER
11605,617,Piauí,FAZER
11606,618,Piauí,FAZER
11607,619,Piauí,FAZER
11608,620,Piauí,FAZER
11609,621,Piauí,FAZER
11610,622,Piauí,FAZER
11611,623,Piauí,FAZER
11612,624,Piauí,FAZER
11613,625,Piauí,FAZER
11614,626,Piauí,FAZER
11615,627,Piauí,FAZER
11616,628,Piauí,FAZER
11617,629,Piauí,FAZER
11618,630,Piauí,FAZER
11619,631,Piauí,FAZER
11620,632,Piauí,FAZER
11621,633,Piauí,FAZER
11622,634,Piauí,FAZER
11623,635,Piauí,FAZER
11624,636,Piauí,FAZER
11625,637,Piauí,FAZER
11626,638,Piauí,FAZER
11627,639,Piauí,FAZER
11628,640,Piauí,FAZER
11629,641,Piauí,FAZER
11630,642,Piauí,FAZER
11631,643,Piauí,FAZER
11632,644,Piauí,FAZER
11633,645,Piauí,FAZER
11634,646,Piauí,FAZER
11635,647,Piauí,FAZER
11636,648,Piauí,FAZER
11637,649,Piauí,FAZER
11638,650,Piauí,FAZER
11639,651,Piauí,FAZER
11640,652,Piauí,FAZER
11641,653,Piauí,FAZER
11642,654,Piauí,FAZER
11643,655,Piauí,FAZER
11644,656,Piauí,FAZER
11645,657,Piauí,FAZER
11646,658,Piauí,FAZER
11647,659,Piauí,FAZER
11648,660,Piauí,FAZER
11649,661,Piauí,FAZER
11650,662,Piauí,FAZER
11651,663,Piauí,FAZER
11652,664,Piauí,FAZER
11653,665,Piauí,FAZER
11654,666,Piauí,FAZER
11655,667,Piauí,FAZER
11656,668,Piauí,FAZER
11657,669,Piauí,FAZER
11658,670,Piauí,FAZER
11659,671,Piauí,FAZER
11660,672,Piauí,FAZER
11661,673,Piauí,FAZER
11662,674,Piauí,FAZER
11663,675,Piauí,FAZER
11664,676,Piauí,FAZER
11665,677,Piauí,FAZER
11666,678,Piauí,FAZER
11667,679,Piauí,FAZER
11668,680,Piauí,FAZER
11669,681,Piauí,FAZER
11670,682,Piauí,FAZER
11671,683,Piauí,FAZER
11672,684,Piauí,FAZER
11673,685,Piauí,FAZER
11674,686,Piauí,FAZER
11675,687,Piauí,FAZER
11676,688,Piauí,FAZER
11677,689,Piauí,FAZER
11678,690,Piauí,FAZER
11679,691,Piauí,FAZER
11680,692,Piauí,FAZER
11681,693,Piauí,FAZER
11682,694,Piauí,FAZER
11683,695,Piauí,FAZER
11684,696,Piauí,FAZER
11685,697,Piauí,FAZER
11686,698,Piauí,FAZER
11687,699,Piauí,FAZER
11688,700,Piauí,FAZER
