,preco,cidade,status
5710,716,Mato Grosso,FAZER
5711,717,Mato Grosso,FAZER
5712,718,Mato Grosso,FAZER
5713,719,Mato Grosso,FAZER
5714,720,Mato Grosso,FAZER
5715,721,Mato Grosso,FAZER
5716,722,Mato Grosso,FAZER
5717,723,Mato Grosso,FAZER
5718,724,Mato Grosso,FAZER
5719,725,Mato Grosso,FAZER
5720,726,Mato Grosso,FAZER
5721,727,Mato Grosso,FAZER
5722,728,Mato Grosso,FAZER
5723,729,Mato Grosso,FAZER
5724,730,Mato Grosso,FAZER
5725,731,Mato Grosso,FAZER
5726,732,Mato Grosso,FAZER
5727,733,Mato Grosso,FAZER
5728,734,Mato Grosso,FAZER
5729,735,Mato Grosso,FAZER
5730,736,Mato Grosso,FAZER
5731,737,Mato Grosso,FAZER
5732,738,Mato Grosso,FAZER
5733,739,Mato Grosso,FAZER
5734,740,Mato Grosso,FAZER
5735,741,Mato Grosso,FAZER
5736,742,Mato Grosso,FAZER
5737,743,Mato Grosso,FAZER
5738,744,Mato Grosso,FAZER
5739,745,Mato Grosso,FAZER
5740,746,Mato Grosso,FAZER
5741,747,Mato Grosso,FAZER
5742,748,Mato Grosso,FAZER
5743,749,Mato Grosso,FAZER
5744,750,Mato Grosso,FAZER
5745,751,Mato Grosso,FAZER
5746,752,Mato Grosso,FAZER
5747,753,Mato Grosso,FAZER
5748,754,Mato Grosso,FAZER
5749,755,Mato Grosso,FAZER
5750,756,Mato Grosso,FAZER
5751,757,Mato Grosso,FAZER
5752,758,Mato Grosso,FAZER
5753,759,Mato Grosso,FAZER
5754,760,Mato Grosso,FAZER
5755,761,Mato Grosso,FAZER
5756,762,Mato Grosso,FAZER
5757,763,Mato Grosso,FAZER
5758,764,Mato Grosso,FAZER
5759,765,Mato Grosso,FAZER
5760,766,Mato Grosso,FAZER
5761,767,Mato Grosso,FAZER
5762,768,Mato Grosso,FAZER
5763,769,Mato Grosso,FAZER
5764,770,Mato Grosso,FAZER
5765,771,Mato Grosso,FAZER
5766,772,Mato Grosso,FAZER
5767,773,Mato Grosso,FAZER
5768,774,Mato Grosso,FAZER
5769,775,Mato Grosso,FAZER
5770,776,Mato Grosso,FAZER
5771,777,Mato Grosso,FAZER
5772,778,Mato Grosso,FAZER
5773,779,Mato Grosso,FAZER
5774,780,Mato Grosso,FAZER
5775,781,Mato Grosso,FAZER
5776,782,Mato Grosso,FAZER
5777,783,Mato Grosso,FAZER
5778,784,Mato Grosso,FAZER
5779,785,Mato Grosso,FAZER
5780,786,Mato Grosso,FAZER
5781,787,Mato Grosso,FAZER
5782,788,Mato Grosso,FAZER
5783,789,Mato Grosso,FAZER
5784,790,Mato Grosso,FAZER
5785,791,Mato Grosso,FAZER
5786,792,Mato Grosso,FAZER
5787,793,Mato Grosso,FAZER
5788,794,Mato Grosso,FAZER
5789,795,Mato Grosso,FAZER
5790,796,Mato Grosso,FAZER
5791,797,Mato Grosso,FAZER
5792,798,Mato Grosso,FAZER
5793,799,Mato Grosso,FAZER
5794,800,Mato Grosso,FAZER
5795,801,Mato Grosso,FAZER
5796,802,Mato Grosso,FAZER
5797,803,Mato Grosso,FAZER
5798,804,Mato Grosso,FAZER
5799,805,Mato Grosso,FAZER
5800,806,Mato Grosso,FAZER
5801,807,Mato Grosso,FAZER
5802,808,Mato Grosso,FAZER
5803,809,Mato Grosso,FAZER
5804,810,Mato Grosso,FAZER
5805,811,Mato Grosso,FAZER
5806,812,Mato Grosso,FAZER
5807,813,Mato Grosso,FAZER
5808,814,Mato Grosso,FAZER
5809,815,Mato Grosso,FAZER
5810,816,Mato Grosso,FAZER
5811,817,Mato Grosso,FAZER
5812,818,Mato Grosso,FAZER
5813,819,Mato Grosso,FAZER
5814,820,Mato Grosso,FAZER
5815,821,Mato Grosso,FAZER
5816,822,Mato Grosso,FAZER
5817,823,Mato Grosso,FAZER
5818,824,Mato Grosso,FAZER
5819,825,Mato Grosso,FAZER
5820,826,Mato Grosso,FAZER
5821,827,Mato Grosso,FAZER
5822,828,Mato Grosso,FAZER
5823,829,Mato Grosso,FAZER
5824,830,Mato Grosso,FAZER
5825,831,Mato Grosso,FAZER
5826,832,Mato Grosso,FAZER
5827,833,Mato Grosso,FAZER
5828,834,Mato Grosso,FAZER
5829,835,Mato Grosso,FAZER
5830,836,Mato Grosso,FAZER
5831,837,Mato Grosso,FAZER
5832,838,Mato Grosso,FAZER
5833,839,Mato Grosso,FAZER
5834,840,Mato Grosso,FAZER
5835,841,Mato Grosso,FAZER
5836,842,Mato Grosso,FAZER
5837,843,Mato Grosso,FAZER
5838,844,Mato Grosso,FAZER
5839,845,Mato Grosso,FAZER
5840,846,Mato Grosso,FAZER
5841,847,Mato Grosso,FAZER
5842,848,Mato Grosso,FAZER
5843,849,Mato Grosso,FAZER
5844,850,Mato Grosso,FAZER
5845,851,Mato Grosso,FAZER
5846,852,Mato Grosso,FAZER
5847,853,Mato Grosso,FAZER
5848,854,Mato Grosso,FAZER
5849,855,Mato Grosso,FAZER
5850,856,Mato Grosso,FAZER
5851,857,Mato Grosso,FAZER
5852,858,Mato Grosso,FAZER
5853,859,Mato Grosso,FAZER
5854,860,Mato Grosso,FAZER
5855,861,Mato Grosso,FAZER
5856,862,Mato Grosso,FAZER
5857,863,Mato Grosso,FAZER
5858,864,Mato Grosso,FAZER
5859,865,Mato Grosso,FAZER
5860,866,Mato Grosso,FAZER
5861,867,Mato Grosso,FAZER
5862,868,Mato Grosso,FAZER
5863,869,Mato Grosso,FAZER
5864,870,Mato Grosso,FAZER
5865,871,Mato Grosso,FAZER
5866,872,Mato Grosso,FAZER
5867,873,Mato Grosso,FAZER
5868,874,Mato Grosso,FAZER
5869,875,Mato Grosso,FAZER
5870,876,Mato Grosso,FAZER
5871,877,Mato Grosso,FAZER
5872,878,Mato Grosso,FAZER
5873,879,Mato Grosso,FAZER
5874,880,Mato Grosso,FAZER
5875,881,Mato Grosso,FAZER
5876,882,Mato Grosso,FAZER
5877,883,Mato Grosso,FAZER
5878,884,Mato Grosso,FAZER
5879,885,Mato Grosso,FAZER
5880,886,Mato Grosso,FAZER
5881,887,Mato Grosso,FAZER
5882,888,Mato Grosso,FAZER
5883,889,Mato Grosso,FAZER
5884,890,Mato Grosso,FAZER
5885,891,Mato Grosso,FAZER
5886,892,Mato Grosso,FAZER
5887,893,Mato Grosso,FAZER
5888,894,Mato Grosso,FAZER
5889,895,Mato Grosso,FAZER
5890,896,Mato Grosso,FAZER
5891,897,Mato Grosso,FAZER
5892,898,Mato Grosso,FAZER
5893,899,Mato Grosso,FAZER
5894,900,Mato Grosso,FAZER
5895,901,Mato Grosso,FAZER
5896,902,Mato Grosso,FAZER
5897,903,Mato Grosso,FAZER
5898,904,Mato Grosso,FAZER
5899,905,Mato Grosso,FAZER
5900,906,Mato Grosso,FAZER
5901,907,Mato Grosso,FAZER
5902,908,Mato Grosso,FAZER
5903,909,Mato Grosso,FAZER
5904,910,Mato Grosso,FAZER
5905,911,Mato Grosso,FAZER
5906,912,Mato Grosso,FAZER
5907,913,Mato Grosso,FAZER
5908,914,Mato Grosso,FAZER
5909,915,Mato Grosso,FAZER
5910,916,Mato Grosso,FAZER
5911,917,Mato Grosso,FAZER
5912,918,Mato Grosso,FAZER
5913,919,Mato Grosso,FAZER
5914,920,Mato Grosso,FAZER
5915,921,Mato Grosso,FAZER
5916,922,Mato Grosso,FAZER
5917,923,Mato Grosso,FAZER
5918,924,Mato Grosso,FAZER
5919,925,Mato Grosso,FAZER
5920,926,Mato Grosso,FAZER
5921,927,Mato Grosso,FAZER
5922,928,Mato Grosso,FAZER
5923,929,Mato Grosso,FAZER
5924,930,Mato Grosso,FAZER
5925,931,Mato Grosso,FAZER
5926,932,Mato Grosso,FAZER
5927,933,Mato Grosso,FAZER
5928,934,Mato Grosso,FAZER
5929,935,Mato Grosso,FAZER
5930,936,Mato Grosso,FAZER
5931,937,Mato Grosso,FAZER
5932,938,Mato Grosso,FAZER
5933,939,Mato Grosso,FAZER
5934,940,Mato Grosso,FAZER
5935,941,Mato Grosso,FAZER
5936,942,Mato Grosso,FAZER
5937,943,Mato Grosso,FAZER
5938,944,Mato Grosso,FAZER
5939,945,Mato Grosso,FAZER
5940,946,Mato Grosso,FAZER
5941,947,Mato Grosso,FAZER
5942,948,Mato Grosso,FAZER
5943,949,Mato Grosso,FAZER
5944,950,Mato Grosso,FAZER
5945,951,Mato Grosso,FAZER
5946,952,Mato Grosso,FAZER
5947,953,Mato Grosso,FAZER
5948,954,Mato Grosso,FAZER
5949,955,Mato Grosso,FAZER
5950,956,Mato Grosso,FAZER
5951,957,Mato Grosso,FAZER
5952,958,Mato Grosso,FAZER
5953,959,Mato Grosso,FAZER
5954,960,Mato Grosso,FAZER
5955,961,Mato Grosso,FAZER
5956,962,Mato Grosso,FAZER
5957,963,Mato Grosso,FAZER
5958,964,Mato Grosso,FAZER
5959,965,Mato Grosso,FAZER
5960,966,Mato Grosso,FAZER
5961,967,Mato Grosso,FAZER
5962,968,Mato Grosso,FAZER
5963,969,Mato Grosso,FAZER
5964,970,Mato Grosso,FAZER
5965,971,Mato Grosso,FAZER
5966,972,Mato Grosso,FAZER
5967,973,Mato Grosso,FAZER
5968,974,Mato Grosso,FAZER
5969,975,Mato Grosso,FAZER
5970,976,Mato Grosso,FAZER
5971,977,Mato Grosso,FAZER
5972,978,Mato Grosso,FAZER
5973,979,Mato Grosso,FAZER
5974,980,Mato Grosso,FAZER
5975,981,Mato Grosso,FAZER
5976,982,Mato Grosso,FAZER
5977,983,Mato Grosso,FAZER
5978,984,Mato Grosso,FAZER
5979,985,Mato Grosso,FAZER
5980,986,Mato Grosso,FAZER
5981,987,Mato Grosso,FAZER
5982,988,Mato Grosso,FAZER
5983,989,Mato Grosso,FAZER
5984,990,Mato Grosso,FAZER
5985,991,Mato Grosso,FAZER
5986,992,Mato Grosso,FAZER
5987,993,Mato Grosso,FAZER
5988,994,Mato Grosso,FAZER
5989,995,Mato Grosso,FAZER
5990,996,Mato Grosso,FAZER
5991,997,Mato Grosso,FAZER
5992,998,Mato Grosso,FAZER
5993,999,Mato Grosso,FAZER
5994,1,Mato Grosso do Sul,FAZER
5995,2,Mato Grosso do Sul,FAZER
5996,3,Mato Grosso do Sul,FAZER
5997,4,Mato Grosso do Sul,FAZER
5998,5,Mato Grosso do Sul,FAZER
5999,6,Mato Grosso do Sul,FAZER
6000,7,Mato Grosso do Sul,FAZER
6001,8,Mato Grosso do Sul,FAZER
6002,9,Mato Grosso do Sul,FAZER
6003,10,Mato Grosso do Sul,FAZER
6004,11,Mato Grosso do Sul,FAZER
6005,12,Mato Grosso do Sul,FAZER
6006,13,Mato Grosso do Sul,FAZER
6007,14,Mato Grosso do Sul,FAZER
6008,15,Mato Grosso do Sul,FAZER
6009,16,Mato Grosso do Sul,FAZER
6010,17,Mato Grosso do Sul,FAZER
6011,18,Mato Grosso do Sul,FAZER
6012,19,Mato Grosso do Sul,FAZER
6013,20,Mato Grosso do Sul,FAZER
6014,21,Mato Grosso do Sul,FAZER
6015,22,Mato Grosso do Sul,FAZER
6016,23,Mato Grosso do Sul,FAZER
6017,24,Mato Grosso do Sul,FAZER
6018,25,Mato Grosso do Sul,FAZER
6019,26,Mato Grosso do Sul,FAZER
6020,27,Mato Grosso do Sul,FAZER
6021,28,Mato Grosso do Sul,FAZER
6022,29,Mato Grosso do Sul,FAZER
6023,30,Mato Grosso do Sul,FAZER
6024,31,Mato Grosso do Sul,FAZER
6025,32,Mato Grosso do Sul,FAZER
6026,33,Mato Grosso do Sul,FAZER
6027,34,Mato Grosso do Sul,FAZER
6028,35,Mato Grosso do Sul,FAZER
6029,36,Mato Grosso do Sul,FAZER
6030,37,Mato Grosso do Sul,FAZER
6031,38,Mato Grosso do Sul,FAZER
6032,39,Mato Grosso do Sul,FAZER
6033,40,Mato Grosso do Sul,FAZER
6034,41,Mato Grosso do Sul,FAZER
6035,42,Mato Grosso do Sul,FAZER
6036,43,Mato Grosso do Sul,FAZER
6037,44,Mato Grosso do Sul,FAZER
6038,45,Mato Grosso do Sul,FAZER
6039,46,Mato Grosso do Sul,FAZER
6040,47,Mato Grosso do Sul,FAZER
6041,48,Mato Grosso do Sul,FAZER
6042,49,Mato Grosso do Sul,FAZER
6043,50,Mato Grosso do Sul,FAZER
6044,51,Mato Grosso do Sul,FAZER
6045,52,Mato Grosso do Sul,FAZER
6046,53,Mato Grosso do Sul,FAZER
6047,54,Mato Grosso do Sul,FAZER
6048,55,Mato Grosso do Sul,FAZER
6049,56,Mato Grosso do Sul,FAZER
6050,57,Mato Grosso do Sul,FAZER
6051,58,Mato Grosso do Sul,FAZER
6052,59,Mato Grosso do Sul,FAZER
6053,60,Mato Grosso do Sul,FAZER
6054,61,Mato Grosso do Sul,FAZER
6055,62,Mato Grosso do Sul,FAZER
6056,63,Mato Grosso do Sul,FAZER
6057,64,Mato Grosso do Sul,FAZER
6058,65,Mato Grosso do Sul,FAZER
6059,66,Mato Grosso do Sul,FAZER
6060,67,Mato Grosso do Sul,FAZER
6061,68,Mato Grosso do Sul,FAZER
6062,69,Mato Grosso do Sul,FAZER
6063,70,Mato Grosso do Sul,FAZER
6064,71,Mato Grosso do Sul,FAZER
6065,72,Mato Grosso do Sul,FAZER
6066,73,Mato Grosso do Sul,FAZER
6067,74,Mato Grosso do Sul,FAZER
6068,75,Mato Grosso do Sul,FAZER
6069,76,Mato Grosso do Sul,FAZER
6070,77,Mato Grosso do Sul,FAZER
6071,78,Mato Grosso do Sul,FAZER
6072,79,Mato Grosso do Sul,FAZER
6073,80,Mato Grosso do Sul,FAZER
6074,81,Mato Grosso do Sul,FAZER
6075,82,Mato Grosso do Sul,FAZER
6076,83,Mato Grosso do Sul,FAZER
6077,84,Mato Grosso do Sul,FAZER
6078,85,Mato Grosso do Sul,FAZER
6079,86,Mato Grosso do Sul,FAZER
6080,87,Mato Grosso do Sul,FAZER
6081,88,Mato Grosso do Sul,FAZER
6082,89,Mato Grosso do Sul,FAZER
6083,90,Mato Grosso do Sul,FAZER
6084,91,Mato Grosso do Sul,FAZER
6085,92,Mato Grosso do Sul,FAZER
6086,93,Mato Grosso do Sul,FAZER
6087,94,Mato Grosso do Sul,FAZER
6088,95,Mato Grosso do Sul,FAZER
6089,96,Mato Grosso do Sul,FAZER
6090,97,Mato Grosso do Sul,FAZER
6091,98,Mato Grosso do Sul,FAZER
6092,99,Mato Grosso do Sul,FAZER
6093,100,Mato Grosso do Sul,FAZER
6094,101,Mato Grosso do Sul,FAZER
6095,102,Mato Grosso do Sul,FAZER
6096,103,Mato Grosso do Sul,FAZER
6097,104,Mato Grosso do Sul,FAZER
6098,105,Mato Grosso do Sul,FAZER
6099,106,Mato Grosso do Sul,FAZER
6100,107,Mato Grosso do Sul,FAZER
6101,108,Mato Grosso do Sul,FAZER
6102,109,Mato Grosso do Sul,FAZER
6103,110,Mato Grosso do Sul,FAZER
6104,111,Mato Grosso do Sul,FAZER
6105,112,Mato Grosso do Sul,FAZER
6106,113,Mato Grosso do Sul,FAZER
6107,114,Mato Grosso do Sul,FAZER
6108,115,Mato Grosso do Sul,FAZER
6109,116,Mato Grosso do Sul,FAZER
6110,117,Mato Grosso do Sul,FAZER
6111,118,Mato Grosso do Sul,FAZER
6112,119,Mato Grosso do Sul,FAZER
6113,120,Mato Grosso do Sul,FAZER
6114,121,Mato Grosso do Sul,FAZER
6115,122,Mato Grosso do Sul,FAZER
6116,123,Mato Grosso do Sul,FAZER
6117,124,Mato Grosso do Sul,FAZER
6118,125,Mato Grosso do Sul,FAZER
6119,126,Mato Grosso do Sul,FAZER
6120,127,Mato Grosso do Sul,FAZER
6121,128,Mato Grosso do Sul,FAZER
6122,129,Mato Grosso do Sul,FAZER
6123,130,Mato Grosso do Sul,FAZER
6124,131,Mato Grosso do Sul,FAZER
6125,132,Mato Grosso do Sul,FAZER
6126,133,Mato Grosso do Sul,FAZER
6127,134,Mato Grosso do Sul,FAZER
6128,135,Mato Grosso do Sul,FAZER
6129,136,Mato Grosso do Sul,FAZER
6130,137,Mato Grosso do Sul,FAZER
6131,138,Mato Grosso do Sul,FAZER
6132,139,Mato Grosso do Sul,FAZER
6133,140,Mato Grosso do Sul,FAZER
6134,141,Mato Grosso do Sul,FAZER
6135,142,Mato Grosso do Sul,FAZER
6136,143,Mato Grosso do Sul,FAZER
6137,144,Mato Grosso do Sul,FAZER
6138,145,Mato Grosso do Sul,FAZER
6139,146,Mato Grosso do Sul,FAZER
