,preco,marca,status
1042,44,Ceará,FAZER
1043,45,Ceará,FAZER
1044,46,Ceará,FAZER
1045,47,Ceará,FAZER
1046,48,Ceará,FAZER
1047,49,Ceará,FAZER
1048,50,Ceará,FAZER
1049,51,Ceará,FAZER
1050,52,Ceará,FAZER
1051,53,Ceará,FAZER
1052,54,Ceará,FAZER
1053,55,Ceará,FAZER
1054,56,Ceará,FAZER
1055,57,Ceará,FAZER
1056,58,Ceará,FAZER
1057,59,Ceará,FAZER
1058,60,Ceará,FAZER
1059,61,Ceará,FAZER
1060,62,Ceará,FAZER
1061,63,Ceará,FAZER
1062,64,Ceará,FAZER
1063,65,Ceará,FAZER
1064,66,Ceará,FAZER
1065,67,Ceará,FAZER
1066,68,Ceará,FAZER
1067,69,Ceará,FAZER
1068,70,Ceará,FAZER
1069,71,Ceará,FAZER
1070,72,Ceará,FAZER
1071,73,Ceará,FAZER
1072,74,Ceará,FAZER
1073,75,Ceará,FAZER
1074,76,Ceará,FAZER
1075,77,Ceará,FAZER
1076,78,Ceará,FAZER
1077,79,Ceará,FAZER
1078,80,Ceará,FAZER
1079,81,Ceará,FAZER
1080,82,Ceará,FAZER
1081,83,Ceará,FAZER
1082,84,Ceará,FAZER
1083,85,Ceará,FAZER
1084,86,Ceará,FAZER
1085,87,Ceará,FAZER
1086,88,Ceará,FAZER
1087,89,Ceará,FAZER
1088,90,Ceará,FAZER
1089,91,Ceará,FAZER
1090,92,Ceará,FAZER
1091,93,Ceará,FAZER
1092,94,Ceará,FAZER
1093,95,Ceará,FAZER
1094,96,Ceará,FAZER
1095,97,Ceará,FAZER
1096,98,Ceará,FAZER
1097,99,Ceará,FAZER
1098,100,Ceará,FAZER
1099,101,Ceará,FAZER
1100,102,Ceará,FAZER
1101,103,Ceará,FAZER
1102,104,Ceará,FAZER
1103,105,Ceará,FAZER
1104,106,Ceará,FAZER
1105,107,Ceará,FAZER
1106,108,Ceará,FAZER
1107,109,Ceará,FAZER
1108,110,Ceará,FAZER
1109,111,Ceará,FAZER
1110,112,Ceará,FAZER
1111,113,Ceará,FAZER
1112,114,Ceará,FAZER
1113,115,Ceará,FAZER
1114,116,Ceará,FAZER
1115,117,Ceará,FAZER
1116,118,Ceará,FAZER
1117,119,Ceará,FAZER
1118,120,Ceará,FAZER
1119,121,Ceará,FAZER
1120,122,Ceará,FAZER
1121,123,Ceará,FAZER
1122,124,Ceará,FAZER
1123,125,Ceará,FAZER
1124,126,Ceará,FAZER
1125,127,Ceará,FAZER
1126,128,Ceará,FAZER
1127,129,Ceará,FAZER
1128,130,Ceará,FAZER
1129,131,Ceará,FAZER
1130,132,Ceará,FAZER
1131,133,Ceará,FAZER
1132,134,Ceará,FAZER
1133,135,Ceará,FAZER
1134,136,Ceará,FAZER
1135,137,Ceará,FAZER
1136,138,Ceará,FAZER
1137,139,Ceará,FAZER
1138,140,Ceará,FAZER
1139,141,Ceará,FAZER
1140,142,Ceará,FAZER
1141,143,Ceará,FAZER
1142,144,Ceará,FAZER
1143,145,Ceará,FAZER
1144,146,Ceará,FAZER
1145,147,Ceará,FAZER
1146,148,Ceará,FAZER
1147,149,Ceará,FAZER
1148,150,Ceará,FAZER
1149,151,Ceará,FAZER
1150,152,Ceará,FAZER
1151,153,Ceará,FAZER
1152,154,Ceará,FAZER
1153,155,Ceará,FAZER
1154,156,Ceará,FAZER
1155,157,Ceará,FAZER
1156,158,Ceará,FAZER
1157,159,Ceará,FAZER
1158,160,Ceará,FAZER
1159,161,Ceará,FAZER
1160,162,Ceará,FAZER
1161,163,Ceará,FAZER
1162,164,Ceará,FAZER
1163,165,Ceará,FAZER
1164,166,Ceará,FAZER
1165,167,Ceará,FAZER
1166,168,Ceará,FAZER
1167,169,Ceará,FAZER
1168,170,Ceará,FAZER
1169,171,Ceará,FAZER
1170,172,Ceará,FAZER
1171,173,Ceará,FAZER
1172,174,Ceará,FAZER
1173,175,Ceará,FAZER
1174,176,Ceará,FAZER
1175,177,Ceará,FAZER
1176,178,Ceará,FAZER
1177,179,Ceará,FAZER
1178,180,Ceará,FAZER
1179,181,Ceará,FAZER
1180,182,Ceará,FAZER
1181,183,Ceará,FAZER
1182,184,Ceará,FAZER
1183,185,Ceará,FAZER
1184,186,Ceará,FAZER
1185,187,Ceará,FAZER
1186,188,Ceará,FAZER
1187,189,Ceará,FAZER
1188,190,Ceará,FAZER
1189,191,Ceará,FAZER
1190,192,Ceará,FAZER
1191,193,Ceará,FAZER
1192,194,Ceará,FAZER
1193,195,Ceará,FAZER
1194,196,Ceará,FAZER
1195,197,Ceará,FAZER
1196,198,Ceará,FAZER
1197,199,Ceará,FAZER
1198,200,Ceará,FAZER
1199,201,Ceará,FAZER
1200,202,Ceará,FAZER
1201,203,Ceará,FAZER
1202,204,Ceará,FAZER
1203,205,Ceará,FAZER
1204,206,Ceará,FAZER
1205,207,Ceará,FAZER
1206,208,Ceará,FAZER
1207,209,Ceará,FAZER
1208,210,Ceará,FAZER
1209,211,Ceará,FAZER
1210,212,Ceará,FAZER
1211,213,Ceará,FAZER
1212,214,Ceará,FAZER
1213,215,Ceará,FAZER
1214,216,Ceará,FAZER
1215,217,Ceará,FAZER
1216,218,Ceará,FAZER
1217,219,Ceará,FAZER
1218,220,Ceará,FAZER
1219,221,Ceará,FAZER
1220,222,Ceará,FAZER
1221,223,Ceará,FAZER
1222,224,Ceará,FAZER
1223,225,Ceará,FAZER
1224,226,Ceará,FAZER
1225,227,Ceará,FAZER
1226,228,Ceará,FAZER
1227,229,Ceará,FAZER
1228,230,Ceará,FAZER
1229,231,Ceará,FAZER
1230,232,Ceará,FAZER
1231,233,Ceará,FAZER
1232,234,Ceará,FAZER
1233,235,Ceará,FAZER
1234,236,Ceará,FAZER
1235,237,Ceará,FAZER
1236,238,Ceará,FAZER
1237,239,Ceará,FAZER
1238,240,Ceará,FAZER
1239,241,Ceará,FAZER
1240,242,Ceará,FAZER
1241,243,Ceará,FAZER
1242,244,Ceará,FAZER
1243,245,Ceará,FAZER
1244,246,Ceará,FAZER
1245,247,Ceará,FAZER
1246,248,Ceará,FAZER
1247,249,Ceará,FAZER
1248,250,Ceará,FAZER
1249,251,Ceará,FAZER
1250,252,Ceará,FAZER
1251,253,Ceará,FAZER
1252,254,Ceará,FAZER
1253,255,Ceará,FAZER
1254,256,Ceará,FAZER
1255,257,Ceará,FAZER
1256,258,Ceará,FAZER
1257,259,Ceará,FAZER
1258,260,Ceará,FAZER
1259,261,Ceará,FAZER
1260,262,Ceará,FAZER
1261,263,Ceará,FAZER
1262,264,Ceará,FAZER
1263,265,Ceará,FAZER
1264,266,Ceará,FAZER
1265,267,Ceará,FAZER
1266,268,Ceará,FAZER
1267,269,Ceará,FAZER
1268,270,Ceará,FAZER
1269,271,Ceará,FAZER
1270,272,Ceará,FAZER
1271,273,Ceará,FAZER
1272,274,Ceará,FAZER
1273,275,Ceará,FAZER
1274,276,Ceará,FAZER
1275,277,Ceará,FAZER
1276,278,Ceará,FAZER
1277,279,Ceará,FAZER
1278,280,Ceará,FAZER
1279,281,Ceará,FAZER
1280,282,Ceará,FAZER
1281,283,Ceará,FAZER
1282,284,Ceará,FAZER
1283,285,Ceará,FAZER
1284,286,Ceará,FAZER
1285,287,Ceará,FAZER
1286,288,Ceará,FAZER
1287,289,Ceará,FAZER
1288,290,Ceará,FAZER
1289,291,Ceará,FAZER
1290,292,Ceará,FAZER
1291,293,Ceará,FAZER
1292,294,Ceará,FAZER
1293,295,Ceará,FAZER
1294,296,Ceará,FAZER
1295,297,Ceará,FAZER
1296,298,Ceará,FAZER
1297,299,Ceará,FAZER
1298,300,Ceará,FAZER
1299,301,Ceará,FAZER
1300,302,Ceará,FAZER
1301,303,Ceará,FAZER
1302,304,Ceará,FAZER
1303,305,Ceará,FAZER
1304,306,Ceará,FAZER
1305,307,Ceará,FAZER
1306,308,Ceará,FAZER
1307,309,Ceará,FAZER
1308,310,Ceará,FAZER
1309,311,Ceará,FAZER
1310,312,Ceará,FAZER
1311,313,Ceará,FAZER
1312,314,Ceará,FAZER
1313,315,Ceará,FAZER
1314,316,Ceará,FAZER
1315,317,Ceará,FAZER
1316,318,Ceará,FAZER
1317,319,Ceará,FAZER
1318,320,Ceará,FAZER
1319,321,Ceará,FAZER
1320,322,Ceará,FAZER
1321,323,Ceará,FAZER
1322,324,Ceará,FAZER
1323,325,Ceará,FAZER
1324,326,Ceará,FAZER
1325,327,Ceará,FAZER
1326,328,Ceará,FAZER
1327,329,Ceará,FAZER
1328,330,Ceará,FAZER
1329,331,Ceará,FAZER
1330,332,Ceará,FAZER
1331,333,Ceará,FAZER
1332,334,Ceará,FAZER
1333,335,Ceará,FAZER
1334,336,Ceará,FAZER
1335,337,Ceará,FAZER
1336,338,Ceará,FAZER
1337,339,Ceará,FAZER
1338,340,Ceará,FAZER
1339,341,Ceará,FAZER
1340,342,Ceará,FAZER
1341,343,Ceará,FAZER
1342,344,Ceará,FAZER
1343,345,Ceará,FAZER
1344,346,Ceará,FAZER
1345,347,Ceará,FAZER
1346,348,Ceará,FAZER
1347,349,Ceará,FAZER
1348,350,Ceará,FAZER
1349,351,Ceará,FAZER
1350,352,Ceará,FAZER
1351,353,Ceará,FAZER
1352,354,Ceará,FAZER
1353,355,Ceará,FAZER
1354,356,Ceará,FAZER
1355,357,Ceará,FAZER
1356,358,Ceará,FAZER
1357,359,Ceará,FAZER
1358,360,Ceará,FAZER
1359,361,Ceará,FAZER
1360,362,Ceará,FAZER
1361,363,Ceará,FAZER
1362,364,Ceará,FAZER
1363,365,Ceará,FAZER
1364,366,Ceará,FAZER
1365,367,Ceará,FAZER
1366,368,Ceará,FAZER
1367,369,Ceará,FAZER
1368,370,Ceará,FAZER
1369,371,Ceará,FAZER
1370,372,Ceará,FAZER
1371,373,Ceará,FAZER
1372,374,Ceará,FAZER
1373,375,Ceará,FAZER
1374,376,Ceará,FAZER
1375,377,Ceará,FAZER
1376,378,Ceará,FAZER
1377,379,Ceará,FAZER
1378,380,Ceará,FAZER
1379,381,Ceará,FAZER
1380,382,Ceará,FAZER
1381,383,Ceará,FAZER
1382,384,Ceará,FAZER
1383,385,Ceará,FAZER
1384,386,Ceará,FAZER
1385,387,Ceará,FAZER
1386,388,Ceará,FAZER
1387,389,Ceará,FAZER
1388,390,Ceará,FAZER
1389,391,Ceará,FAZER
1390,392,Ceará,FAZER
1391,393,Ceará,FAZER
1392,394,Ceará,FAZER
1393,395,Ceará,FAZER
1394,396,Ceará,FAZER
1395,397,Ceará,FAZER
1396,398,Ceará,FAZER
1397,399,Ceará,FAZER
1398,400,Ceará,FAZER
1399,401,Ceará,FAZER
1400,402,Ceará,FAZER
1401,403,Ceará,FAZER
1402,404,Ceará,FAZER
1403,405,Ceará,FAZER
1404,406,Ceará,FAZER
1405,407,Ceará,FAZER
1406,408,Ceará,FAZER
1407,409,Ceará,FAZER
1408,410,Ceará,FAZER
1409,411,Ceará,FAZER
1410,412,Ceará,FAZER
1411,413,Ceará,FAZER
1412,414,Ceará,FAZER
1413,415,Ceará,FAZER
1414,416,Ceará,FAZER
1415,417,Ceará,FAZER
1416,418,Ceará,FAZER
1417,419,Ceará,FAZER
1418,420,Ceará,FAZER
1419,421,Ceará,FAZER
1420,422,Ceará,FAZER
1421,423,Ceará,FAZER
1422,424,Ceará,FAZER
1423,425,Ceará,FAZER
1424,426,Ceará,FAZER
1425,427,Ceará,FAZER
1426,428,Ceará,FAZER
1427,429,Ceará,FAZER
1428,430,Ceará,FAZER
1429,431,Ceará,FAZER
1430,432,Ceará,FAZER
1431,433,Ceará,FAZER
1432,434,Ceará,FAZER
1433,435,Ceará,FAZER
1434,436,Ceará,FAZER
1435,437,Ceará,FAZER
1436,438,Ceará,FAZER
1437,439,Ceará,FAZER
1438,440,Ceará,FAZER
1439,441,Ceará,FAZER
1440,442,Ceará,FAZER
1441,443,Ceará,FAZER
1442,444,Ceará,FAZER
1443,445,Ceará,FAZER
1444,446,Ceará,FAZER
1445,447,Ceará,FAZER
1446,448,Ceará,FAZER
1447,449,Ceará,FAZER
1448,450,Ceará,FAZER
1449,451,Ceará,FAZER
1450,452,Ceará,FAZER
1451,453,Ceará,FAZER
1452,454,Ceará,FAZER
1453,455,Ceará,FAZER
1454,456,Ceará,FAZER
1455,457,Ceará,FAZER
1456,458,Ceará,FAZER
1457,459,Ceará,FAZER
1458,460,Ceará,FAZER
1459,461,Ceará,FAZER
1460,462,Ceará,FAZER
1461,463,Ceará,FAZER
1462,464,Ceará,FAZER
1463,465,Ceará,FAZER
1464,466,Ceará,FAZER
1465,467,Ceará,FAZER
1466,468,Ceará,FAZER
1467,469,Ceará,FAZER
1468,470,Ceará,FAZER
1469,471,Ceará,FAZER
1470,472,Ceará,FAZER
1471,473,Ceará,FAZER
1472,474,Ceará,FAZER
1473,475,Ceará,FAZER
1474,476,Ceará,FAZER
1475,477,Ceará,FAZER
1476,478,Ceará,FAZER
1477,479,Ceará,FAZER
1478,480,Ceará,FAZER
1479,481,Ceará,FAZER
1480,482,Ceará,FAZER
1481,483,Ceará,FAZER
1482,484,Ceará,FAZER
1483,485,Ceará,FAZER
1484,486,Ceará,FAZER
1485,487,Ceará,FAZER
1486,488,Ceará,FAZER
1487,489,Ceará,FAZER
1488,490,Ceará,FAZER
1489,491,Ceará,FAZER
1490,492,Ceará,FAZER
1491,493,Ceará,FAZER
1492,494,Ceará,FAZER
1493,495,Ceará,FAZER
1494,496,Ceará,FAZER
1495,497,Ceará,FAZER
1496,498,Ceará,FAZER
1497,499,Ceará,FAZER
1498,500,Ceará,FAZER
1499,501,Ceará,FAZER
1500,502,Ceará,FAZER
1501,503,Ceará,FAZER
1502,504,Ceará,FAZER
1503,505,Ceará,FAZER
1504,506,Ceará,FAZER
1505,507,Ceará,FAZER
1506,508,Ceará,FAZER
1507,509,Ceará,FAZER
1508,510,Ceará,FAZER
1509,511,Ceará,FAZER
1510,512,Ceará,FAZER
1511,513,Ceará,FAZER
1512,514,Ceará,FAZER
1513,515,Ceará,FAZER
1514,516,Ceará,FAZER
1515,517,Ceará,FAZER
1516,518,Ceará,FAZER
1517,519,Ceará,FAZER
1518,520,Ceará,FAZER
1519,521,Ceará,FAZER
1520,522,Ceará,FAZER
1521,523,Ceará,FAZER
1522,524,Ceará,FAZER
1523,525,Ceará,FAZER
1524,526,Ceará,FAZER
1525,527,Ceará,FAZER
1526,528,Ceará,FAZER
1527,529,Ceará,FAZER
1528,530,Ceará,FAZER
1529,531,Ceará,FAZER
1530,532,Ceará,FAZER
1531,533,Ceará,FAZER
1532,534,Ceará,FAZER
1533,535,Ceará,FAZER
1534,536,Ceará,FAZER
1535,537,Ceará,FAZER
1536,538,Ceará,FAZER
1537,539,Ceará,FAZER
1538,540,Ceará,FAZER
1539,541,Ceará,FAZER
1540,542,Ceará,FAZER
1541,543,Ceará,FAZER
1542,544,Ceará,FAZER
1543,545,Ceará,FAZER
1544,546,Ceará,FAZER
1545,547,Ceará,FAZER
1546,548,Ceará,FAZER
1547,549,Ceará,FAZER
1548,550,Ceará,FAZER
1549,551,Ceará,FAZER
1550,552,Ceará,FAZER
1551,553,Ceará,FAZER
1552,554,Ceará,FAZER
1553,555,Ceará,FAZER
1554,556,Ceará,FAZER
1555,557,Ceará,FAZER
1556,558,Ceará,FAZER
1557,559,Ceará,FAZER
1558,560,Ceará,FAZER
1559,561,Ceará,FAZER
1560,562,Ceará,FAZER
1561,563,Ceará,FAZER
1562,564,Ceará,FAZER
1563,565,Ceará,FAZER
1564,566,Ceará,FAZER
1565,567,Ceará,FAZER
1566,568,Ceará,FAZER
1567,569,Ceará,FAZER
1568,570,Ceará,FAZER
1569,571,Ceará,FAZER
1570,572,Ceará,FAZER
1571,573,Ceará,FAZER
1572,574,Ceará,FAZER
1573,575,Ceará,FAZER
1574,576,Ceará,FAZER
1575,577,Ceará,FAZER
1576,578,Ceará,FAZER
1577,579,Ceará,FAZER
1578,580,Ceará,FAZER
1579,581,Ceará,FAZER
1580,582,Ceará,FAZER
1581,583,Ceará,FAZER
1582,584,Ceará,FAZER
1583,585,Ceará,FAZER
1584,586,Ceará,FAZER
1585,587,Ceará,FAZER
1586,588,Ceará,FAZER
1587,589,Ceará,FAZER
1588,590,Ceará,FAZER
1589,591,Ceará,FAZER
1590,592,Ceará,FAZER
1591,593,Ceará,FAZER
1592,594,Ceará,FAZER
1593,595,Ceará,FAZER
1594,596,Ceará,FAZER
1595,597,Ceará,FAZER
1596,598,Ceará,FAZER
1597,599,Ceará,FAZER
1598,600,Ceará,FAZER
1599,601,Ceará,FAZER
1600,602,Ceará,FAZER
1601,603,Ceará,FAZER
1602,604,Ceará,FAZER
1603,605,Ceará,FAZER
1604,606,Ceará,FAZER
1605,607,Ceará,FAZER
1606,608,Ceará,FAZER
1607,609,Ceará,FAZER
1608,610,Ceará,FAZER
1609,611,Ceará,FAZER
1610,612,Ceará,FAZER
1611,613,Ceará,FAZER
1612,614,Ceará,FAZER
1613,615,Ceará,FAZER
1614,616,Ceará,FAZER
1615,617,Ceará,FAZER
1616,618,Ceará,FAZER
1617,619,Ceará,FAZER
1618,620,Ceará,FAZER
1619,621,Ceará,FAZER
1620,622,Ceará,FAZER
1621,623,Ceará,FAZER
1622,624,Ceará,FAZER
1623,625,Ceará,FAZER
1624,626,Ceará,FAZER
1625,627,Ceará,FAZER
1626,628,Ceará,FAZER
1627,629,Ceará,FAZER
1628,630,Ceará,FAZER
1629,631,Ceará,FAZER
1630,632,Ceará,FAZER
1631,633,Ceará,FAZER
1632,634,Ceará,FAZER
1633,635,Ceará,FAZER
1634,636,Ceará,FAZER
1635,637,Ceará,FAZER
1636,638,Ceará,FAZER
1637,639,Ceará,FAZER
1638,640,Ceará,FAZER
1639,641,Ceará,FAZER
1640,642,Ceará,FAZER
1641,643,Ceará,FAZER
1642,644,Ceará,FAZER
1643,645,Ceará,FAZER
1644,646,Ceará,FAZER
1645,647,Ceará,FAZER
1646,648,Ceará,FAZER
1647,649,Ceará,FAZER
1648,650,Ceará,FAZER
1649,651,Ceará,FAZER
1650,652,Ceará,FAZER
1651,653,Ceará,FAZER
1652,654,Ceará,FAZER
1653,655,Ceará,FAZER
1654,656,Ceará,FAZER
1655,657,Ceará,FAZER
1656,658,Ceará,FAZER
1657,659,Ceará,FAZER
1658,660,Ceará,FAZER
1659,661,Ceará,FAZER
1660,662,Ceará,FAZER
1661,663,Ceará,FAZER
1662,664,Ceará,FAZER
1663,665,Ceará,FAZER
1664,666,Ceará,FAZER
1665,667,Ceará,FAZER
1666,668,Ceará,FAZER
1667,669,Ceará,FAZER
1668,670,Ceará,FAZER
1669,671,Ceará,FAZER
1670,672,Ceará,FAZER
1671,673,Ceará,FAZER
1672,674,Ceará,FAZER
1673,675,Ceará,FAZER
1674,676,Ceará,FAZER
1675,677,Ceará,FAZER
1676,678,Ceará,FAZER
1677,679,Ceará,FAZER
1678,680,Ceará,FAZER
1679,681,Ceará,FAZER
1680,682,Ceará,FAZER
1681,683,Ceará,FAZER
1682,684,Ceará,FAZER
1683,685,Ceará,FAZER
1684,686,Ceará,FAZER
1685,687,Ceará,FAZER
1686,688,Ceará,FAZER
1687,689,Ceará,FAZER
1688,690,Ceará,FAZER
1689,691,Ceará,FAZER
1690,692,Ceará,FAZER
1691,693,Ceará,FAZER
1692,694,Ceará,FAZER
1693,695,Ceará,FAZER
1694,696,Ceará,FAZER
1695,697,Ceará,FAZER
1696,698,Ceará,FAZER
1697,699,Ceará,FAZER
1698,700,Ceará,FAZER
1699,701,Ceará,FAZER
1700,702,Ceará,FAZER
1701,703,Ceará,FAZER
1702,704,Ceará,FAZER
1703,705,Ceará,FAZER
1704,706,Ceará,FAZER
1705,707,Ceará,FAZER
1706,708,Ceará,FAZER
1707,709,Ceará,FAZER
1708,710,Ceará,FAZER
1709,711,Ceará,FAZER
1710,712,Ceará,FAZER
1711,713,Ceará,FAZER
1712,714,Ceará,FAZER
1713,715,Ceará,FAZER
1714,716,Ceará,FAZER
1715,717,Ceará,FAZER
1716,718,Ceará,FAZER
1717,719,Ceará,FAZER
1718,720,Ceará,FAZER
1719,721,Ceará,FAZER
1720,722,Ceará,FAZER
1721,723,Ceará,FAZER
1722,724,Ceará,FAZER
1723,725,Ceará,FAZER
1724,726,Ceará,FAZER
1725,727,Ceará,FAZER
1726,728,Ceará,FAZER
1727,729,Ceará,FAZER
1728,730,Ceará,FAZER
1729,731,Ceará,FAZER
1730,732,Ceará,FAZER
1731,733,Ceará,FAZER
1732,734,Ceará,FAZER
1733,735,Ceará,FAZER
1734,736,Ceará,FAZER
1735,737,Ceará,FAZER
1736,738,Ceará,FAZER
1737,739,Ceará,FAZER
1738,740,Ceará,FAZER
1739,741,Ceará,FAZER
1740,742,Ceará,FAZER
1741,743,Ceará,FAZER
1742,744,Ceará,FAZER
1743,745,Ceará,FAZER
1744,746,Ceará,FAZER
1745,747,Ceará,FAZER
1746,748,Ceará,FAZER
1747,749,Ceará,FAZER
1748,750,Ceará,FAZER
1749,751,Ceará,FAZER
1750,752,Ceará,FAZER
1751,753,Ceará,FAZER
1752,754,Ceará,FAZER
1753,755,Ceará,FAZER
1754,756,Ceará,FAZER
1755,757,Ceará,FAZER
1756,758,Ceará,FAZER
1757,759,Ceará,FAZER
1758,760,Ceará,FAZER
1759,761,Ceará,FAZER
1760,762,Ceará,FAZER
1761,763,Ceará,FAZER
1762,764,Ceará,FAZER
1763,765,Ceará,FAZER
1764,766,Ceará,FAZER
1765,767,Ceará,FAZER
1766,768,Ceará,FAZER
1767,769,Ceará,FAZER
1768,770,Ceará,FAZER
1769,771,Ceará,FAZER
1770,772,Ceará,FAZER
1771,773,Ceará,FAZER
1772,774,Ceará,FAZER
1773,775,Ceará,FAZER
1774,776,Ceará,FAZER
1775,777,Ceará,FAZER
1776,778,Ceará,FAZER
1777,779,Ceará,FAZER
1778,780,Ceará,FAZER
1779,781,Ceará,FAZER
1780,782,Ceará,FAZER
1781,783,Ceará,FAZER
1782,784,Ceará,FAZER
1783,785,Ceará,FAZER
1784,786,Ceará,FAZER
1785,787,Ceará,FAZER
1786,788,Ceará,FAZER
1787,789,Ceará,FAZER
1788,790,Ceará,FAZER
1789,791,Ceará,FAZER
1790,792,Ceará,FAZER
1791,793,Ceará,FAZER
1792,794,Ceará,FAZER
1793,795,Ceará,FAZER
1794,796,Ceará,FAZER
1795,797,Ceará,FAZER
1796,798,Ceará,FAZER
1797,799,Ceará,FAZER
1798,800,Ceará,FAZER
1799,801,Ceará,FAZER
1800,802,Ceará,FAZER
1801,803,Ceará,FAZER
1802,804,Ceará,FAZER
1803,805,Ceará,FAZER
1804,806,Ceará,FAZER
1805,807,Ceará,FAZER
1806,808,Ceará,FAZER
1807,809,Ceará,FAZER
1808,810,Ceará,FAZER
1809,811,Ceará,FAZER
1810,812,Ceará,FAZER
1811,813,Ceará,FAZER
1812,814,Ceará,FAZER
1813,815,Ceará,FAZER
1814,816,Ceará,FAZER
1815,817,Ceará,FAZER
1816,818,Ceará,FAZER
1817,819,Ceará,FAZER
1818,820,Ceará,FAZER
1819,821,Ceará,FAZER
1820,822,Ceará,FAZER
1821,823,Ceará,FAZER
1822,824,Ceará,FAZER
1823,825,Ceará,FAZER
1824,826,Ceará,FAZER
1825,827,Ceará,FAZER
1826,828,Ceará,FAZER
1827,829,Ceará,FAZER
1828,830,Ceará,FAZER
1829,831,Ceará,FAZER
1830,832,Ceará,FAZER
1831,833,Ceará,FAZER
1832,834,Ceará,FAZER
1833,835,Ceará,FAZER
1834,836,Ceará,FAZER
1835,837,Ceará,FAZER
1836,838,Ceará,FAZER
1837,839,Ceará,FAZER
1838,840,Ceará,FAZER
1839,841,Ceará,FAZER
1840,842,Ceará,FAZER
1841,843,Ceará,FAZER
1842,844,Ceará,FAZER
1843,845,Ceará,FAZER
1844,846,Ceará,FAZER
1845,847,Ceará,FAZER
1846,848,Ceará,FAZER
1847,849,Ceará,FAZER
1848,850,Ceará,FAZER
1849,851,Ceará,FAZER
1850,852,Ceará,FAZER
1851,853,Ceará,FAZER
1852,854,Ceará,FAZER
1853,855,Ceará,FAZER
1854,856,Ceará,FAZER
1855,857,Ceará,FAZER
1856,858,Ceará,FAZER
1857,859,Ceará,FAZER
1858,860,Ceará,FAZER
1859,861,Ceará,FAZER
1860,862,Ceará,FAZER
1861,863,Ceará,FAZER
1862,864,Ceará,FAZER
1863,865,Ceará,FAZER
1864,866,Ceará,FAZER
1865,867,Ceará,FAZER
1866,868,Ceará,FAZER
1867,869,Ceará,FAZER
1868,870,Ceará,FAZER
1869,871,Ceará,FAZER
1870,872,Ceará,FAZER
1871,873,Ceará,FAZER
1872,874,Ceará,FAZER
1873,875,Ceará,FAZER
1874,876,Ceará,FAZER
1875,877,Ceará,FAZER
1876,878,Ceará,FAZER
1877,879,Ceará,FAZER
1878,880,Ceará,FAZER
1879,881,Ceará,FAZER
1880,882,Ceará,FAZER
1881,883,Ceará,FAZER
1882,884,Ceará,FAZER
1883,885,Ceará,FAZER
1884,886,Ceará,FAZER
