,preco,cidade,status
15556,572,Santa Catarina,FAZER
15557,573,Santa Catarina,FAZER
15558,574,Santa Catarina,FAZER
15559,575,Santa Catarina,FAZER
15560,576,Santa Catarina,FAZER
15561,577,Santa Catarina,FAZER
15562,578,Santa Catarina,FAZER
15563,579,Santa Catarina,FAZER
15564,580,Santa Catarina,FAZER
15565,581,Santa Catarina,FAZER
15566,582,Santa Catarina,FAZER
15567,583,Santa Catarina,FAZER
15568,584,Santa Catarina,FAZER
15569,585,Santa Catarina,FAZER
15570,586,Santa Catarina,FAZER
15571,587,Santa Catarina,FAZER
15572,588,Santa Catarina,FAZER
15573,589,Santa Catarina,FAZER
15574,590,Santa Catarina,FAZER
15575,591,Santa Catarina,FAZER
15576,592,Santa Catarina,FAZER
15577,593,Santa Catarina,FAZER
15578,594,Santa Catarina,FAZER
15579,595,Santa Catarina,FAZER
15580,596,Santa Catarina,FAZER
15581,597,Santa Catarina,FAZER
15582,598,Santa Catarina,FAZER
15583,599,Santa Catarina,FAZER
15584,600,Santa Catarina,FAZER
15585,601,Santa Catarina,FAZER
15586,602,Santa Catarina,FAZER
15587,603,Santa Catarina,FAZER
15588,604,Santa Catarina,FAZER
15589,605,Santa Catarina,FAZER
15590,606,Santa Catarina,FAZER
15591,607,Santa Catarina,FAZER
15592,608,Santa Catarina,FAZER
15593,609,Santa Catarina,FAZER
15594,610,Santa Catarina,FAZER
15595,611,Santa Catarina,FAZER
15596,612,Santa Catarina,FAZER
15597,613,Santa Catarina,FAZER
15598,614,Santa Catarina,FAZER
15599,615,Santa Catarina,FAZER
15600,616,Santa Catarina,FAZER
15601,617,Santa Catarina,FAZER
15602,618,Santa Catarina,FAZER
15603,619,Santa Catarina,FAZER
15604,620,Santa Catarina,FAZER
15605,621,Santa Catarina,FAZER
15606,622,Santa Catarina,FAZER
15607,623,Santa Catarina,FAZER
15608,624,Santa Catarina,FAZER
15609,625,Santa Catarina,FAZER
15610,626,Santa Catarina,FAZER
15611,627,Santa Catarina,FAZER
15612,628,Santa Catarina,FAZER
15613,629,Santa Catarina,FAZER
15614,630,Santa Catarina,FAZER
15615,631,Santa Catarina,FAZER
15616,632,Santa Catarina,FAZER
15617,633,Santa Catarina,FAZER
15618,634,Santa Catarina,FAZER
15619,635,Santa Catarina,FAZER
15620,636,Santa Catarina,FAZER
15621,637,Santa Catarina,FAZER
15622,638,Santa Catarina,FAZER
15623,639,Santa Catarina,FAZER
15624,640,Santa Catarina,FAZER
15625,641,Santa Catarina,FAZER
15626,642,Santa Catarina,FAZER
15627,643,Santa Catarina,FAZER
15628,644,Santa Catarina,FAZER
15629,645,Santa Catarina,FAZER
15630,646,Santa Catarina,FAZER
15631,647,Santa Catarina,FAZER
15632,648,Santa Catarina,FAZER
15633,649,Santa Catarina,FAZER
15634,650,Santa Catarina,FAZER
15635,651,Santa Catarina,FAZER
15636,652,Santa Catarina,FAZER
15637,653,Santa Catarina,FAZER
15638,654,Santa Catarina,FAZER
15639,655,Santa Catarina,FAZER
15640,656,Santa Catarina,FAZER
15641,657,Santa Catarina,FAZER
15642,658,Santa Catarina,FAZER
15643,659,Santa Catarina,FAZER
15644,660,Santa Catarina,FAZER
15645,661,Santa Catarina,FAZER
15646,662,Santa Catarina,FAZER
15647,663,Santa Catarina,FAZER
15648,664,Santa Catarina,FAZER
15649,665,Santa Catarina,FAZER
15650,666,Santa Catarina,FAZER
15651,667,Santa Catarina,FAZER
15652,668,Santa Catarina,FAZER
15653,669,Santa Catarina,FAZER
15654,670,Santa Catarina,FAZER
15655,671,Santa Catarina,FAZER
15656,672,Santa Catarina,FAZER
15657,673,Santa Catarina,FAZER
15658,674,Santa Catarina,FAZER
15659,675,Santa Catarina,FAZER
15660,676,Santa Catarina,FAZER
15661,677,Santa Catarina,FAZER
15662,678,Santa Catarina,FAZER
15663,679,Santa Catarina,FAZER
15664,680,Santa Catarina,FAZER
15665,681,Santa Catarina,FAZER
15666,682,Santa Catarina,FAZER
15667,683,Santa Catarina,FAZER
15668,684,Santa Catarina,FAZER
15669,685,Santa Catarina,FAZER
15670,686,Santa Catarina,FAZER
15671,687,Santa Catarina,FAZER
15672,688,Santa Catarina,FAZER
15673,689,Santa Catarina,FAZER
15674,690,Santa Catarina,FAZER
15675,691,Santa Catarina,FAZER
15676,692,Santa Catarina,FAZER
15677,693,Santa Catarina,FAZER
15678,694,Santa Catarina,FAZER
15679,695,Santa Catarina,FAZER
15680,696,Santa Catarina,FAZER
15681,697,Santa Catarina,FAZER
15682,698,Santa Catarina,FAZER
15683,699,Santa Catarina,FAZER
15684,700,Santa Catarina,FAZER
15685,701,Santa Catarina,FAZER
15686,702,Santa Catarina,FAZER
15687,703,Santa Catarina,FAZER
15688,704,Santa Catarina,FAZER
15689,705,Santa Catarina,FAZER
15690,706,Santa Catarina,FAZER
15691,707,Santa Catarina,FAZER
15692,708,Santa Catarina,FAZER
15693,709,Santa Catarina,FAZER
15694,710,Santa Catarina,FAZER
15695,711,Santa Catarina,FAZER
15696,712,Santa Catarina,FAZER
15697,713,Santa Catarina,FAZER
15698,714,Santa Catarina,FAZER
15699,715,Santa Catarina,FAZER
15700,716,Santa Catarina,FAZER
15701,717,Santa Catarina,FAZER
15702,718,Santa Catarina,FAZER
15703,719,Santa Catarina,FAZER
15704,720,Santa Catarina,FAZER
15705,721,Santa Catarina,FAZER
15706,722,Santa Catarina,FAZER
15707,723,Santa Catarina,FAZER
15708,724,Santa Catarina,FAZER
15709,725,Santa Catarina,FAZER
15710,726,Santa Catarina,FAZER
15711,727,Santa Catarina,FAZER
15712,728,Santa Catarina,FAZER
15713,729,Santa Catarina,FAZER
15714,730,Santa Catarina,FAZER
15715,731,Santa Catarina,FAZER
15716,732,Santa Catarina,FAZER
15717,733,Santa Catarina,FAZER
15718,734,Santa Catarina,FAZER
15719,735,Santa Catarina,FAZER
15720,736,Santa Catarina,FAZER
15721,737,Santa Catarina,FAZER
15722,738,Santa Catarina,FAZER
15723,739,Santa Catarina,FAZER
15724,740,Santa Catarina,FAZER
15725,741,Santa Catarina,FAZER
15726,742,Santa Catarina,FAZER
15727,743,Santa Catarina,FAZER
15728,744,Santa Catarina,FAZER
15729,745,Santa Catarina,FAZER
15730,746,Santa Catarina,FAZER
15731,747,Santa Catarina,FAZER
15732,748,Santa Catarina,FAZER
15733,749,Santa Catarina,FAZER
15734,750,Santa Catarina,FAZER
15735,751,Santa Catarina,FAZER
15736,752,Santa Catarina,FAZER
15737,753,Santa Catarina,FAZER
15738,754,Santa Catarina,FAZER
15739,755,Santa Catarina,FAZER
15740,756,Santa Catarina,FAZER
15741,757,Santa Catarina,FAZER
15742,758,Santa Catarina,FAZER
15743,759,Santa Catarina,FAZER
15744,760,Santa Catarina,FAZER
15745,761,Santa Catarina,FAZER
15746,762,Santa Catarina,FAZER
15747,763,Santa Catarina,FAZER
15748,764,Santa Catarina,FAZER
15749,765,Santa Catarina,FAZER
15750,766,Santa Catarina,FAZER
15751,767,Santa Catarina,FAZER
15752,768,Santa Catarina,FAZER
15753,769,Santa Catarina,FAZER
15754,770,Santa Catarina,FAZER
15755,771,Santa Catarina,FAZER
15756,772,Santa Catarina,FAZER
15757,773,Santa Catarina,FAZER
15758,774,Santa Catarina,FAZER
15759,775,Santa Catarina,FAZER
15760,776,Santa Catarina,FAZER
15761,777,Santa Catarina,FAZER
15762,778,Santa Catarina,FAZER
15763,779,Santa Catarina,FAZER
15764,780,Santa Catarina,FAZER
15765,781,Santa Catarina,FAZER
15766,782,Santa Catarina,FAZER
15767,783,Santa Catarina,FAZER
15768,784,Santa Catarina,FAZER
15769,785,Santa Catarina,FAZER
15770,786,Santa Catarina,FAZER
15771,787,Santa Catarina,FAZER
15772,788,Santa Catarina,FAZER
15773,789,Santa Catarina,FAZER
15774,790,Santa Catarina,FAZER
15775,791,Santa Catarina,FAZER
15776,792,Santa Catarina,FAZER
15777,793,Santa Catarina,FAZER
15778,794,Santa Catarina,FAZER
15779,795,Santa Catarina,FAZER
15780,796,Santa Catarina,FAZER
15781,797,Santa Catarina,FAZER
15782,798,Santa Catarina,FAZER
15783,799,Santa Catarina,FAZER
15784,800,Santa Catarina,FAZER
15785,801,Santa Catarina,FAZER
15786,802,Santa Catarina,FAZER
15787,803,Santa Catarina,FAZER
15788,804,Santa Catarina,FAZER
15789,805,Santa Catarina,FAZER
15790,806,Santa Catarina,FAZER
15791,807,Santa Catarina,FAZER
15792,808,Santa Catarina,FAZER
15793,809,Santa Catarina,FAZER
15794,810,Santa Catarina,FAZER
15795,811,Santa Catarina,FAZER
15796,812,Santa Catarina,FAZER
15797,813,Santa Catarina,FAZER
15798,814,Santa Catarina,FAZER
15799,815,Santa Catarina,FAZER
15800,816,Santa Catarina,FAZER
15801,817,Santa Catarina,FAZER
15802,818,Santa Catarina,FAZER
15803,819,Santa Catarina,FAZER
15804,820,Santa Catarina,FAZER
15805,821,Santa Catarina,FAZER
15806,822,Santa Catarina,FAZER
15807,823,Santa Catarina,FAZER
15808,824,Santa Catarina,FAZER
15809,825,Santa Catarina,FAZER
15810,826,Santa Catarina,FAZER
15811,827,Santa Catarina,FAZER
15812,828,Santa Catarina,FAZER
15813,829,Santa Catarina,FAZER
15814,830,Santa Catarina,FAZER
15815,831,Santa Catarina,FAZER
15816,832,Santa Catarina,FAZER
15817,833,Santa Catarina,FAZER
15818,834,Santa Catarina,FAZER
15819,835,Santa Catarina,FAZER
15820,836,Santa Catarina,FAZER
15821,837,Santa Catarina,FAZER
15822,838,Santa Catarina,FAZER
15823,839,Santa Catarina,FAZER
15824,840,Santa Catarina,FAZER
15825,841,Santa Catarina,FAZER
15826,842,Santa Catarina,FAZER
15827,843,Santa Catarina,FAZER
15828,844,Santa Catarina,FAZER
15829,845,Santa Catarina,FAZER
15830,846,Santa Catarina,FAZER
15831,847,Santa Catarina,FAZER
15832,848,Santa Catarina,FAZER
15833,849,Santa Catarina,FAZER
15834,850,Santa Catarina,FAZER
15835,851,Santa Catarina,FAZER
15836,852,Santa Catarina,FAZER
15837,853,Santa Catarina,FAZER
15838,854,Santa Catarina,FAZER
15839,855,Santa Catarina,FAZER
15840,856,Santa Catarina,FAZER
15841,857,Santa Catarina,FAZER
15842,858,Santa Catarina,FAZER
15843,859,Santa Catarina,FAZER
15844,860,Santa Catarina,FAZER
15845,861,Santa Catarina,FAZER
15846,862,Santa Catarina,FAZER
15847,863,Santa Catarina,FAZER
15848,864,Santa Catarina,FAZER
15849,865,Santa Catarina,FAZER
15850,866,Santa Catarina,FAZER
15851,867,Santa Catarina,FAZER
15852,868,Santa Catarina,FAZER
15853,869,Santa Catarina,FAZER
15854,870,Santa Catarina,FAZER
15855,871,Santa Catarina,FAZER
15856,872,Santa Catarina,FAZER
15857,873,Santa Catarina,FAZER
15858,874,Santa Catarina,FAZER
15859,875,Santa Catarina,FAZER
15860,876,Santa Catarina,FAZER
15861,877,Santa Catarina,FAZER
15862,878,Santa Catarina,FAZER
15863,879,Santa Catarina,FAZER
15864,880,Santa Catarina,FAZER
15865,881,Santa Catarina,FAZER
15866,882,Santa Catarina,FAZER
15867,883,Santa Catarina,FAZER
15868,884,Santa Catarina,FAZER
15869,885,Santa Catarina,FAZER
15870,886,Santa Catarina,FAZER
15871,887,Santa Catarina,FAZER
15872,888,Santa Catarina,FAZER
15873,889,Santa Catarina,FAZER
15874,890,Santa Catarina,FAZER
15875,891,Santa Catarina,FAZER
15876,892,Santa Catarina,FAZER
15877,893,Santa Catarina,FAZER
15878,894,Santa Catarina,FAZER
15879,895,Santa Catarina,FAZER
15880,896,Santa Catarina,FAZER
15881,897,Santa Catarina,FAZER
15882,898,Santa Catarina,FAZER
15883,899,Santa Catarina,FAZER
15884,900,Santa Catarina,FAZER
15885,901,Santa Catarina,FAZER
15886,902,Santa Catarina,FAZER
15887,903,Santa Catarina,FAZER
15888,904,Santa Catarina,FAZER
15889,905,Santa Catarina,FAZER
15890,906,Santa Catarina,FAZER
15891,907,Santa Catarina,FAZER
15892,908,Santa Catarina,FAZER
15893,909,Santa Catarina,FAZER
15894,910,Santa Catarina,FAZER
15895,911,Santa Catarina,FAZER
15896,912,Santa Catarina,FAZER
15897,913,Santa Catarina,FAZER
15898,914,Santa Catarina,FAZER
15899,915,Santa Catarina,FAZER
15900,916,Santa Catarina,FAZER
15901,917,Santa Catarina,FAZER
15902,918,Santa Catarina,FAZER
15903,919,Santa Catarina,FAZER
15904,920,Santa Catarina,FAZER
15905,921,Santa Catarina,FAZER
15906,922,Santa Catarina,FAZER
15907,923,Santa Catarina,FAZER
15908,924,Santa Catarina,FAZER
15909,925,Santa Catarina,FAZER
15910,926,Santa Catarina,FAZER
15911,927,Santa Catarina,FAZER
15912,928,Santa Catarina,FAZER
15913,929,Santa Catarina,FAZER
15914,930,Santa Catarina,FAZER
15915,931,Santa Catarina,FAZER
15916,932,Santa Catarina,FAZER
15917,933,Santa Catarina,FAZER
15918,934,Santa Catarina,FAZER
15919,935,Santa Catarina,FAZER
15920,936,Santa Catarina,FAZER
15921,937,Santa Catarina,FAZER
15922,938,Santa Catarina,FAZER
15923,939,Santa Catarina,FAZER
15924,940,Santa Catarina,FAZER
15925,941,Santa Catarina,FAZER
15926,942,Santa Catarina,FAZER
15927,943,Santa Catarina,FAZER
15928,944,Santa Catarina,FAZER
15929,945,Santa Catarina,FAZER
15930,946,Santa Catarina,FAZER
15931,947,Santa Catarina,FAZER
15932,948,Santa Catarina,FAZER
15933,949,Santa Catarina,FAZER
15934,950,Santa Catarina,FAZER
15935,951,Santa Catarina,FAZER
15936,952,Santa Catarina,FAZER
15937,953,Santa Catarina,FAZER
15938,954,Santa Catarina,FAZER
15939,955,Santa Catarina,FAZER
15940,956,Santa Catarina,FAZER
15941,957,Santa Catarina,FAZER
15942,958,Santa Catarina,FAZER
15943,959,Santa Catarina,FAZER
15944,960,Santa Catarina,FAZER
15945,961,Santa Catarina,FAZER
15946,962,Santa Catarina,FAZER
15947,963,Santa Catarina,FAZER
15948,964,Santa Catarina,FAZER
15949,965,Santa Catarina,FAZER
15950,966,Santa Catarina,FAZER
15951,967,Santa Catarina,FAZER
15952,968,Santa Catarina,FAZER
15953,969,Santa Catarina,FAZER
15954,970,Santa Catarina,FAZER
15955,971,Santa Catarina,FAZER
15956,972,Santa Catarina,FAZER
15957,973,Santa Catarina,FAZER
15958,974,Santa Catarina,FAZER
15959,975,Santa Catarina,FAZER
15960,976,Santa Catarina,FAZER
15961,977,Santa Catarina,FAZER
15962,978,Santa Catarina,FAZER
15963,979,Santa Catarina,FAZER
15964,980,Santa Catarina,FAZER
15965,981,Santa Catarina,FAZER
15966,982,Santa Catarina,FAZER
15967,983,Santa Catarina,FAZER
15968,984,Santa Catarina,FAZER
15969,985,Santa Catarina,FAZER
15970,986,Santa Catarina,FAZER
15971,987,Santa Catarina,FAZER
15972,988,Santa Catarina,FAZER
15973,989,Santa Catarina,FAZER
15974,990,Santa Catarina,FAZER
15975,991,Santa Catarina,FAZER
15976,992,Santa Catarina,FAZER
15977,993,Santa Catarina,FAZER
15978,994,Santa Catarina,FAZER
15979,995,Santa Catarina,FAZER
15980,996,Santa Catarina,FAZER
15981,997,Santa Catarina,FAZER
15982,998,Santa Catarina,FAZER
15983,999,Santa Catarina,FAZER
15984,1,Sergipe,FAZER
15985,2,Sergipe,FAZER
15986,3,Sergipe,FAZER
15987,4,Sergipe,FAZER
15988,5,Sergipe,FAZER
15989,6,Sergipe,FAZER
15990,7,Sergipe,FAZER
15991,8,Sergipe,FAZER
15992,9,Sergipe,FAZER
15993,10,Sergipe,FAZER
15994,11,Sergipe,FAZER
15995,12,Sergipe,FAZER
15996,13,Sergipe,FAZER
15997,14,Sergipe,FAZER
15998,15,Sergipe,FAZER
15999,16,Sergipe,FAZER
16000,17,Sergipe,FAZER
16001,18,Sergipe,FAZER
16002,19,Sergipe,FAZER
16003,20,Sergipe,FAZER
16004,21,Sergipe,FAZER
16005,22,Sergipe,FAZER
16006,23,Sergipe,FAZER
16007,24,Sergipe,FAZER
16008,25,Sergipe,FAZER
16009,26,Sergipe,FAZER
16010,27,Sergipe,FAZER
16011,28,Sergipe,FAZER
16012,29,Sergipe,FAZER
16013,30,Sergipe,FAZER
16014,31,Sergipe,FAZER
16015,32,Sergipe,FAZER
16016,33,Sergipe,FAZER
16017,34,Sergipe,FAZER
16018,35,Sergipe,FAZER
16019,36,Sergipe,FAZER
16020,37,Sergipe,FAZER
16021,38,Sergipe,FAZER
16022,39,Sergipe,FAZER
16023,40,Sergipe,FAZER
16024,41,Sergipe,FAZER
16025,42,Sergipe,FAZER
16026,43,Sergipe,FAZER
16027,44,Sergipe,FAZER
16028,45,Sergipe,FAZER
16029,46,Sergipe,FAZER
16030,47,Sergipe,FAZER
16031,48,Sergipe,FAZER
16032,49,Sergipe,FAZER
16033,50,Sergipe,FAZER
16034,51,Sergipe,FAZER
16035,52,Sergipe,FAZER
16036,53,Sergipe,FAZER
16037,54,Sergipe,FAZER
16038,55,Sergipe,FAZER
16039,56,Sergipe,FAZER
16040,57,Sergipe,FAZER
16041,58,Sergipe,FAZER
16042,59,Sergipe,FAZER
16043,60,Sergipe,FAZER
16044,61,Sergipe,FAZER
16045,62,Sergipe,FAZER
16046,63,Sergipe,FAZER
16047,64,Sergipe,FAZER
16048,65,Sergipe,FAZER
16049,66,Sergipe,FAZER
16050,67,Sergipe,FAZER
16051,68,Sergipe,FAZER
16052,69,Sergipe,FAZER
16053,70,Sergipe,FAZER
16054,71,Sergipe,FAZER
16055,72,Sergipe,FAZER
16056,73,Sergipe,FAZER
16057,74,Sergipe,FAZER
16058,75,Sergipe,FAZER
16059,76,Sergipe,FAZER
16060,77,Sergipe,FAZER
16061,78,Sergipe,FAZER
16062,79,Sergipe,FAZER
16063,80,Sergipe,FAZER
16064,81,Sergipe,FAZER
16065,82,Sergipe,FAZER
16066,83,Sergipe,FAZER
16067,84,Sergipe,FAZER
16068,85,Sergipe,FAZER
16069,86,Sergipe,FAZER
16070,87,Sergipe,FAZER
