,urls
29,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2Fs9WSjop9XNRkTROL20ky8kHBpYP%2FG7%2FmWtzdjQx3wrGDipEGBk41Z7wKR%2FUYvQT7me7Yr0lsHQm%2B%2FQJ6Y9saLrJ36ALGbhbPpXcSWASUU9DtBzZqfpKvQe1tF4u5RumMqsqWY8gqQZVTtkTfWgffc%2FWr2eNILYF5pmc2cyW3vnfOH9d22uiTV1j3NhYZWsFc4R2M%2FcdaGy%2FlZX702TG1acZte4Td1iU%2Fye8eon4B6IZWqx5eT0h465d4FS1HQwXC%2F1KuKVAwN9z4lhwfPAPkkDXjZzZM6lHuUHO1tDdSRJAWYHShFrB6IAloz9JfwKEfINqgAISyN7N%2F73qXA6hN%2ByQWlI0wr0gdWuOgNOg%2FMkrHRv0DV6vBXcFy0CMFsX94XXpRFI3Eorofo58ow6qikn5BHmQ9uG%2BfgdP3vCLBiJPTsuR2woykf5BQxhZgMPUS2KoYg3IWfQnqmbrXfEkKfCNZVspN7n9IKgilzo9LDmmHnlkbBwPsqAvmm5RWyaDeNGs8f4zC5ePIq0QeP56%2FJ1x8%2BZW5mNUB57PZms0WnGts8vMgPzWMNmUBXI%2BGw4oiSqgSzi%2FnRWJXrToDbMSG6Pn8p%2FDlfp49y3LX8LJjoRY6Oz6LGNq%2FJdD18PV3lD4udaGDS3mNycAIStUazLpI4nFtXh5ep0lK32B6q9gdvcuVMLyNF4lqkCFTgI1DgO%2FFRAng9uZtzwO7nvXbPl17ZFfrj%2Bm82eqoy%2FH%2BlbvJI5PvRBfrqVWgTHpk0Xv7X6R5L5sWZR5Z2p5VGGy3slHa3Qmd%2F1Z3ygCXdximPqmZR4yDBIOiBMZhNKkL8Op08bAt5aJ0j9vab1%2BH3SKxi736VFOs1Ib2h9wmfCueZLnN7exbv33FdapoxEhc3%2F302GLTbe011hCNZ%2F%2FA0FyBBdoQ3JMJl43AwakjPCVn3gYQtwVi2KDabFvXPS%2BnUZbn4cV7KUV%2BzgLXE8p5jcgZ%2FkUJ%2FFgyAhRS%2FJyJtjdhIH7T2%2F5Sn0OdHDmZ%2BiHE%2BcH9S9G0mYs3qrwmUiKMTDYgQvnGvRlIYQGhTZHhtOd%2FUu75ktk5Y6PXo9b7%2FUMxussiALqkbeIwMPRamEWwtWaDibdquffS7vpITi%2F3agxruIJETug%2FremyZg19fJtZdmXv57S8bjzbzHzs3f0kK2LjEqF71l%2BL%2Be4v0fQ2et4MfTwLU2N%2FxR7IIQNeU%2Bo%2F4KCDqwB73Qqtxo%2Ff5nH3hDUbYSFJyWILgSeWjeZ3RGOibw4YHKESDYFCwO8W%2FcCQYgfsrTvdDbbqNFp5er%2FDUo2rCwTGrwRu4hxtnHuKBLPpdjeFdGRr%2F1n5BpW4aOcbp9twxdacuVokwnkLTupy5HJERAW5%2B7zzBify3QqwgYCq%2BIhbDSVgR%2FAkxuT5fGEQ8Mn2wI4SUnp%2FQjeIOIxwXwSqfvhnj%2FqhvUaIcCoNdm70jyBTB2KdcCs6XY9k60aZCE%2BMDG39cPMAeftDlv2rg8OH%2FQYrt7w2lu9mMav8OaZ0LEs4DvuyW1dyxuA5qxKlJvqmZouO8XEsbXjfE%2BRHJ7%2F4j35fAvhREwEsIeWmLneJ%2FRZg%2BQOxTiTpRmK6ptDxCNTme%2B8Qdsawu8Ovghbi%2BlKAXecdl1COw%2BCdLOZuvWjh3Jceypw8dcaSqdK50k%2FYD31tiz%2FTtaunIh%2B4JVoJXc1ig%2B8p85hAxA8JxmwsT2DPcaqI0Fy4uNZ9grJuIbD%2FNqOUWz3cb1u4Fr%2BO1T7pPd9aBzxr16pgQLHCWkHjlaRt02p6qfdhw7admraCuxi9ao%2FPQiwAF1pAnR9IbocYzNx%2FVZ22eJ7XLqDVtl7u0jjlrM66fNiGI8ToFXae7dhZwcCqTczp%2BuvoZXmIUXzjzNEFaf%2FJ5SQISLYjrdvI%2BIbVBD1IUKxHAkOBEb6Odn4KjXBByIGlNUPrAqATZk2D%2BzucVTvFsTt7aSkaR15olXzbWuh0y%2Byq1%2F1qqD8tUFNIuuvyja8uPBcUxPar3OtjAwh9SzaGVdLVqxjhGohv%2FFjH7uR96oXWVM196cCZ7QbzdsJ9YLEoeVyWq7gwJbh1iinfPoh0xPnsjxHCx%2BX0G1FbK2F%2Fwu71pFOpabagFYe%2BAXgyHX4HRodmCZNNKRrwoCSlB21YLgsB0hzFGEy%2BYnLV1nOiWBCKUtNdmrKCt4ds6WnoAqzLeZIjtE%3D
30,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Lk9N0%2FKyFUPWEGcnCijIK5i0pslkw9vlWWGSt78IA6oS7jQxK97ICsBqpTAnHA39Gs34BBH%2Fm8mSA6HO%2Bb9nyh2a2ghKOMPQaSsBxNu86DujzuSVtBF8IQzq5nVgYWOC%2FFlWtLvuZmUGgD6LFC2DoZhrn8JPzuBgrfWHCY1MSSJPop7ZdSBAYYNGaBRglzP6N0dor7%2BxZRprsobCWMUzXM6fZpr0DVN1cBpY8UmhuUJNAOd8zifqecIl27A1CCxFBQTelbM6YttKl6qK9Kft3FH2ZbqcVnnbJYbEC8cVWGa1%2BrdhzdJ8%2BhQRqdfgufU56m8KE1zL1usw22r0mAR8mT3HW%2BUFs%2FE2YKUmwgpkPKy7QXZleRhGbGAHlhcyL9wUsUBMEi30yEAw3oChFjccz31PJIbIeStW8jlhS37wkPJChU5sKWFlIYjdC%2B3GzW5iiTikRaDm9fRgiWfCMmmz94GtbRoghNUgNfYlAV3Uddt9GcWyax9UVFg6jKYm1Fx8Aahy3UxKhY9RrCEz%2FJchmE5DTWft1TcU7e2UCrabgzgnVX3mEOsJKDqc8aKgabcnCPxmR50oDlfdMLfUZZmE%2FB%2Bn07lBM5T0JUloKrVDtmN7HoCq5OxvAQPGsCWo85kYBy4%2BncIB87OGOPzrmHNoBOR8rEOoL4%2FeY5AJ5MWKLNqw404EA5a0mJz4UdMwDBf0ucok1DaS25JWqhGvPzO9pYRFA5jP7TyldEH2qu5Cei3yFFCBOQY8%2F7X%2B4Mh46H1BQIv7DqH6fxz2TTEQJouI6lWL5j6jXbtICRwLHOLHSEsliPloH8txJ0WPi0aQ0SEVToTg5Zhz%2Fzfr%2BumTbILo6dizM%2BNdzJ37785btpdxlvItJFnCua%2F6AEmK2eMqPDqMAgvD9MizoFpWbtlvfEy1Fwfou%2Fla5DLRpwvQ9u7cMuEXB7X4nThmcLHhUf2IYbeg2pAGBoIgA%2FyqUjQ86zzozLOsZ4W7u218PaTqJCFgvfwMvrX%2BrHyMmciSckevsCdmXRGKKHN%2F1Rye81kmkJItJC8jxw2VkFC6iTt9%2Bk%2F01e%2BxY1Xpu6cLGfG2iJ534fiE8NOAqtcIcpqGXihxF0DnTJXbRTmwycWHPnBrwLK44S24EWggwt2vaX%2FcSZE24aVGNXpBx%2Fum599ZcLVtu%2FefJu5yFw1yGgFJxir0Q5LJmMWC3LJ1KNN07SFHzfyI96GCDO5qjSdvLo2sYCXL6EcAGMO2uYU%2FWQDsg7rQPnunfwyogs8C11Ot1T6DOtKt2FDTC0HVPMEzX1p1NGoTkNj%2FE2jeQ72Ghx1cuetVkDm1JG0UlLQQFjn2LrpW%2BgoY%2BL2BCpk8KLq71mO9%2F83Eo%2BsTjupK2mgm6xdIIq3V5X0uaB7RmOUjRyT8DQCWbVK7h3WEdU%2F2AYNhA%2BDIF%2Fy99Op3fOYqXoj1P84G8VEkejSvGU%2BUXalkMItrM20YxGEDrs9WqiPrKQRlQ%2FWWeLAgO2IaSSy49PWsnkncgh5kgIB%2FPnTVSrobHbsic%2B8r88MoQQL2MvyyDmBk1dAp9RcU0JUyv9FIKkNzrMuBQu%2F%2Fa67wL6EzjiskqyH4uAssgKOh71IjaLds5tOAZN86o7FRnd9kVHrdnOqb741ejSsMr8a53LQAHyTkIxliIOHzmyz0hTkx3P75vHjDZvqkvdth0taKpsyYSLCTUMD7DQ2B23mr4IN5Cozv0kIGjUxUMF77nKL20PsN3qKdsKUIV4u8tB82eb9ur17SnmYBpHPlqVnbFBTCXFwR%2FaIhRDu5aKOspqt%2BUY1J3fdTgp%2B4nmhL0cNni%2Bp3uGScKlGdgZwsGcJYf%2FUSvRFbzE8wKNbUj%2FX2gH1hrHaI0cMuNRwD3gAQWUdy6Nr37n0YEH2OH%2Fi6QQxnND392khxzVpVCElVei1szj0rE%2BBj6UHKZfrO2EVw9S7qgdhx8fnqhwKDOWn%2FJKfobNOKoF3ka9kO4qFVn23k3VatMkZzQX06uH1vXlQnm4XIjMwlcVIfj5WHslR78kPhZBJ2CmfHCNdkzjd2BzOAa5Fdfju7f5yEobeQU7q9Rg9MHCbIGYO%2BxfCvLWzTzRimdKDgmPHsxppwVKxr2OzN8Pz0E2DewF02ww823F72uFkkZYJqEVAzYdgVuhvVFMJuA3BtDXb4538h%2Fy7rqjL%2B0MaiBGFFeH1ApDEBLvncwCxbvmy6SGAA
31,https://produto.mercadolivre.com.br/MLB-1495291331-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=32&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
32,https://produto.mercadolivre.com.br/MLB-853473012-bico-injetor-gm-corsa-10-8v-mpfi-gasolina-1996-17123919-_JM#position=33&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
33,https://produto.mercadolivre.com.br/MLB-706576008-bico-injetor-monza-ipanema-kadett-efi-18-20-gasolina-novo-_JM#position=34&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
34,https://produto.mercadolivre.com.br/MLB-1836194278-bico-injetor-azera-33-v6-2006-2007-2008-2009-2010-2011-2012-_JM#position=35&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
35,https://produto.mercadolivre.com.br/MLB-1514868694-kit-4-bico-injetor-ipe019-fiat-dobl-18-16v-promoco-novo-_JM#position=36&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
36,https://produto.mercadolivre.com.br/MLB-1276233956-bico-injetor-tucson-santa-fe-sonata-santa-27-v6-35310-37150-_JM#position=37&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
37,https://produto.mercadolivre.com.br/MLB-1408736458-bico-injetor-de-combustivel-captiva-24-2009-a-2010-malibu-_JM#position=38&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
38,https://produto.mercadolivre.com.br/MLB-1832464939-bico-injetor-effa-towner-jr-chana-hafei-0280155964-_JM#position=39&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
39,https://produto.mercadolivre.com.br/MLB-1102628758-bico-injetor-gm-corvette-camaro-62-v8-0280158051-_JM#position=40&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
40,https://produto.mercadolivre.com.br/MLB-1897072435-bico-injetor-palio-1015-fiasa-iwp065-50101302-_JM#position=41&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
41,https://produto.mercadolivre.com.br/MLB-1294329768-bico-injetor-monza-ipanema-kadett-s10-blazer-efi-gasolina-_JM#position=42&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
42,https://produto.mercadolivre.com.br/MLB-1933182818-bico-injetor-gol-logus-parati-santana-16-18-iwm50001-verde-_JM#position=43&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
43,https://produto.mercadolivre.com.br/MLB-1362788175-bico-injetor-sonic-16-16v-55568796-orig-siemens-deka-_JM#position=44&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
44,https://produto.mercadolivre.com.br/MLB-1831983392-4x-bico-injetor-peugeot-206-renault-clio-10-16v-iwp099-novo-_JM#position=45&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
45,https://produto.mercadolivre.com.br/MLB-1408243135-3-x-de-bico-fiat-argo-cronos-mobi-uno-3cc-flex-ipe052-_JM#position=46&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
46,https://produto.mercadolivre.com.br/MLB-1719861742-bico-injetor-mitsubishi-outlander-30-v6-1465a080-eat309-_JM#position=47&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
47,https://produto.mercadolivre.com.br/MLB-1380976648-bico-injetor-honda-civic-18-16v-2007-2010-8-furos-flex-_JM#position=48&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
48,https://produto.mercadolivre.com.br/MLB-1834543965-kit-4x-bicos-injetor-clio-scenic-partner-16v-iwp143-_JM#position=49&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
49,https://produto.mercadolivre.com.br/MLB-1811898107-bico-injetor-toyota-etios-23250-47080-_JM#position=50&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
50,https://produto.mercadolivre.com.br/MLB-1977416427-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=51&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
51,https://produto.mercadolivre.com.br/MLB-1834531675-kit-4-x-bico-injetor-gol-fox-10-8v-flex-50103402-iwp176-_JM#position=52&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
52,https://produto.mercadolivre.com.br/MLB-1019502182-bico-injetor-honda-civic-17-4-furos-2001-2002-2003-2004-_JM#position=53&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
53,https://produto.mercadolivre.com.br/MLB-1787985530-bico-injetor-corolla-18-1995-1996-1997-1998-1999-2000-2001-_JM#position=54&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
54,https://produto.mercadolivre.com.br/MLB-1375850607-bico-injetor-motor-de-popa-yamaha-f50-f60-f70-de-50-e-60-hp-_JM#position=55&search_layout=stack&type=item&tracking_id=13a47614-7741-469a-97c3-d0a615b62273
