,urls
29,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NymBA0bvqgJO30XqeBQbERmuH4yDc31QVEvPZ68mwkSWcpzYceOKQwTTUc7z9Rw4VOPi%2FJpLrtsN9pf4o%2Bqx4epJmJ1pgwSWdmv1gATUM6m93RLqwbWxkUcFWlw8y0ClEXGUbY6m6ep%2Fp6QXz4CCdJv8USsvZYIKV7k5s8eAwDLH%2BZYgElLPfrK%2BNVN75FxI%2F8CqoRyCsKJVzjsF25UAP%2FPGlwEX97WcGu72l9PGZjs9JN4OAgacUsK%2FxaiBi84HVm%2FYDzcX8OKNoOZlCXMRBTllvd0b2eWfKqk7ir3hEGHfOtpsUGvQ4kneE6IZUidSTrJbO%2Bk%2FwY8JAgZau3UeKBve21EyEeV2TlMsrq6UGyKWhdU8w24wzFq%2BcnohDvWqiQ76ZIpy%2FJXRNuKOeTimoK8XFusfZTar5R50mbr4eFDMgDp2OiFwg1YN1RqD5XbvqTCZuxx4rg62V5CHAXNFTiiX2ZMSXsWx7BI%2Fw1zX1dvY9myPHSoEl39fgrUGjw02pFXFm%2BlPGoRbX%2FH5AMSBCbbVJMR3XfyhpHLPLxMgwm84kqgSvTwHE1mmABPw6K1%2FPEhe3befPBqZOjh%2BxLNvPbWR%2FP3qhDqNiYgAxSVfIIsCGVvXBfAvF30aVp0Dbd4tOz7lp68z54yVpKNd5Qrpz2ofxUSk985aV8MYjKgetp3cVurNldb%2BitBoWA6mRkbOmP2YW%2BBNaRcDZAt30%2Fi51%2FFf5RJHlTGB4Q6lRjyRFxZRwvje5jZ6sMH7rpb7PuWHfHEfHM%2B%2Bbw%2FockD1Fs6MJPrOlviApVl272T1YynY2LWFmg5QDhe9pZR4mIsBBMefaRge6DXHqFKrM12yJRlCyClIyePad2sY6tmXA0sfuwlTVnV5LflFlJWLeuN2zrY1ZJVYRpzPirsfUczgDYr2QzUskqQLFRECFqwAqrhAaK88UmGj0NF%2BF6mtqYghgDe6E30bbgJwJFOUl0MvwD%2F1%2Fy3BNLUIVVKpZc%2FQ5S7UMxcxn9NOb3Qzp9of%2BHlDpOzNeHXjxJTRZu7vuqxmwzUMW%2F8AIv9pVtk329GvrqBoFe5VEvzsxGSIgq%2FZArJ1tL9InPHlau%2BKzLydQxFRN%2BvreEszW6Ei5DrHtXfRVWrOUqkIl6KDr%2F9K4JNZNb5oTQpZL%2FG0mX2%2B2X5150n3MtwV1NuGcG8SCP0K4UQgOr%2FRI7fifMzDRBT1Tem14JQpe1Zdvh2OBZcUfXg4JYdeS7zkZFEnT4Gj8hh%2BOG4dBbuZrEl0Cn02xQUGTmsFMYApXwJwCdsq5BrvTIpkv8JLNbeaGAbFYlLgqifnAHmB%2FTkI%2B7FuDyKZEz%2BoqVr6bd9mU7TrqqpVKeCPX7ReM%2FovlrCcnvagy19B%2BZ8tGq7V0LEqbZdmbUbq8ciKMR5f9mZHwFL3hyCI0X2p7%2BIoqoNKv0ubIGCBxOLDmJcRgR81FnK4T8EcSS1WaJR7sRwIIo4zJBMA%2FkkxSEwRdyAaom0hxcX7fnMeGSeQjiE02zPzxhQ9yTDEoKSEw1GeN%2Fga%2BfyqCQK6QZbM3Hbu%2BtC%2Fz2awjQCyjV1JNnDLf%2BipTyj3DPFvkmocYO8Jk6ci%2B8WG7X2quBGb%2B6Tll9zXzx4etQZlRZFERmBIvtOO0jHbFUYySjAKmn%2Fk3XmFsoPhSTNBm0NTNnQVCSy2R%2FTlZq%2FrGNdyjjljlL1IGauSwq7xS2KCUZHeXLtW8UrdBNGeJJQI99A%2F%2F%2FUGLijo%2FOx4IGJRox%2FdtoZFCkMoLK%2Flf3tCA3%2B%2B4jm%2BrgkUeDJX9Gn68suuW%2FrSYa%2Fqgr%2B3Wfr8PIce9TLapCFhT8MIPS0dGK89nezdiLrWni5jGonpGFMg1%2F70tM2HhHSGPPv%2FIX%2B36kkgXF%2Bt9d7%2BCAVFciQYCy%2BT8H34pIdQuoecaYfqAahrpsnbYsWk1H2tk4wK4n8WYPeIAZwFei71sCG2spPN42FY%2B%2BugEvyxn2%2BUng2IV0PLF23eZTq3hVZOVmumFvhgHW3hwGH4L1Ojv30u8mE0wGo0QERa6JpHCzKlPhob6m98udAPQ9ptQBCXw15DY6dnOZ1Y9SuqYxGOxUIfJY6w6ptr8EDlhsqYSRf5kRY76ECWKYVcYAfjL2DVS%2B8bQgK%2BRFzGoZCH%2FRKB9QLr2ZNU6n61pvt6QjqZLEliJMT%2BcEGjGk020m1%2F77B2cIIAnvH9i2%2B3dojFbYPJ50Coe3yyxdoJgHftyYGZdyTtDJ%2F5JEUf1rqwNec%3D
30,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=k8sZrJ1%2FMHrc4nqBLVrfZvVF%2F12rDWnjAwcCKQcvmj2WLu6UGaBmGtaRKBK2hQAWYn2R0ncq9jOtUQm8CsQQsqRzvpmJFDEglHxldkDm%2BGBm1uNp5LIC2MGWyzW13ROxlqW81GYk5zfaw50FyXVDIp1Wda0fQPU8U8kkKKWsBwI0XbAYRIXX9P5B7SYMFoda4qpaqnO0c24z5MNKocnx2f5rzxWwtPEqlaV%2BKnnG5CoUkYajEh9VINSK6P6M3gVrqjq3Eh0GBJ2e0Vh5ZwuIlB%2BYVOZDUNHATB%2FFmV8xqH9SFjyPU%2BAZ9aeSV0Uhv4IK%2BERdIwF4pwnKtKLcGKw5SBGX%2BeI6X9vkIz8w3373VnnDyr%2BBVpQ%2FXqLJsfSrjWXGGJx5nF2IgJjgHf6zFYlSlQcW2Tv5gZLmKFzCOkrywbYSKtLloAEM74oCFss2ZzGHiPTEvIqKC7AUP0D3tkjP4KUJJnT3SSoz0WAyHRf2XN0KVpUHZEmDRlb6ErANfa%2BFVbhhSyrEwjT8ltKA39IhJLHyPVEYzYXh5d4oqxUqJK9GwkmberrBJj1yQpBiNhfNKq5XAJrI1YJEYElmKZ65I7BXSfkHqWjl4BCfuULbpXIneZ1MsZZqP1v6eYrkI03tTrHCNZ%2FbzhILa3rFv5XzpczKeHJa%2BKywlddWm2HxVNhvVzaJcY8Y6A6MHzIlvC0%2BqyAKxJ9EmcCh5reDDJNL2v7FShIQI%2BmnN%2BzaH4n7AUDEzRh7T4OfPF40f7NXcJ71U82emkJ3Lkv2fLX%2B1Vhe5BIk4JLL5sJvDvHidqTuxy2L2NxNgBaUEsX%2FN78QZVlPUr1B7Iav1XeZyCzXJzsJbFfpJV4JchAZUmOVVEV%2BokhAEErHkl9G6SfCrDjH2xcWzezvuX1owECdjtplLGBRe2vYZT%2FHB1G11PSe7ulXfD0%2BHMNh9tgQ4V2U8Y%2Frnant79qbHO78UhILxZP7yWEtVNpYT%2Bpxvta5CWl7%2BCnCoF8hWUap%2BQZ467ET81hTgqVjUYKnlQvQ%2FXNpyLs98c%2Fw1xS4Zm%2BDw7HfulYmyE3GHZzM%2FHUQHZHjkF8NCZ79P4RfqAiJsBiyzw6izktJLidrEctv6hC1Yciwt3xt%2FstLyKsz04zZn6VwbcnwJcUoimj9P8A2IyiBEh1hYHO2HLsM2FGFRMKSuT4rAV5puJEcZykqigKfMxPZ8PbLg4UQzSs9WmIH3BvzH29IiRiMf6HT6Zlc2XPTnVZlUi%2Fn%2FnS9vzafZuvtBm2yKnNd65igkXSIkbHoNiHQtw%2BzR1MSlqctIXFYR0hNgVRjmW3yscd7zvhg3YebBlpExaD08193wpmal8eMfYJNXeELJxEjm87NtL8BqlA4wIR75XOh5xy76MwBXesoyfcj6PQcd6u0Q%2FPi9rT2ludCrfujwV%2FcbNUaFWOEY7tUcvuoEFROY59bSUUffeg25S67q8Igy0lY3yOiVkRT%2BNwre2F0pTiJbKYpQuSmikKK6fWznr21CM77G2QV7evMgmBG8HJyFZVn%2FzwfeaEVOOUPwcOPCpTFeBapcMna3fjDV3u2IhYdaXblfi4XVq6I3mpMHmPnBZzOPcZ%2BN5thmhxATVEpLLTzlZw8JanjYTuEoA9YyCn6Qwx7FCei1%2BF2cZ%2Bwgy8GEZBIpC6FHCygk6kIi4M4geLmzKVZBTX5tGPK%2B2TNFu3tgccQIlz7DFl%2Fvt%2BP5kGBtTdNu%2BZH8kZAKryNBbfkuxSw3AyDVQ61YAZ1T%2Fz5tRbRLHTELE1LOdBGgPLZIFr5Z0Q0vxXaUX%2FmhmemVnKzu%2Fm%2BLMF8IEw11JHpZbtVHccgjcbC2KTCaASBiyKyuxi%2FGFXCUX86BZ3zBPuQPcsOg6x12CuvqODqWv1UFCzUN2nUCPsY2ggx6Koa%2BTneBbxObug64hZvAy4yGJ8QzhI6iaTdnd6b32MxNEY5nFCx9Niq7vaOm622LChQtNx%2FuC%2BdVDh%2F%2BGzwDyjEgxYyJjjRQDKJxzjmSdq6kXmsJL77it6XDHkwh2mDBAFycfk%2BRJQ72Jy0pVAETKSIi4K2UONp%2FCVQtYJz2pZa288XEqI7X6UPDu9trumf16vAAH4Suq5etNXQIMkYJOG4Waz6TxenwGjva7iydwRB0%2Bs0CTYO%2FiK48KVC7i1wj1Ml0zEi%2FEuuxJYR9cIRh3x%2Fur2GQ%2BkZ7nTO%2BCG%2B6Kfcs6d7oSYbCodGG9GPp22yy6HuvZLSB2sAIfcj5w%3D%3D
31,https://produto.mercadolivre.com.br/MLB-1351751023-bico-injetor-corolla-18-16v-flex-23250-22090-denso-_JM#position=32&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
32,https://produto.mercadolivre.com.br/MLB-1179633415-bico-injetor-toyota-corolla-16-16v-0280156019-23250-0d030-_JM#position=33&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
33,https://produto.mercadolivre.com.br/MLB-1170312195-bico-injetor-fiat-tipo-16-0280150698-_JM#position=34&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
34,https://produto.mercadolivre.com.br/MLB-1833866179-kit-4-bico-injetor-volkswagen-polo-classic-97-a-2002-iwp044-_JM#position=35&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
35,https://produto.mercadolivre.com.br/MLB-1495291331-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=36&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
36,https://produto.mercadolivre.com.br/MLB-1933182818-bico-injetor-gol-logus-parati-santana-16-18-iwm50001-verde-_JM#position=37&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
37,https://produto.mercadolivre.com.br/MLB-1514868694-kit-4-bico-injetor-ipe019-fiat-dobl-18-16v-promoco-novo-_JM#position=38&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
38,https://produto.mercadolivre.com.br/MLB-1848026046-kit-4-bico-injetor-scenic-megane-logan-duster-iwp179-_JM#position=39&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
39,https://produto.mercadolivre.com.br/MLB-1834553839-kit-4-bico-injetor-gol-santana-saveiro-parati-iwp024-_JM#position=40&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
40,https://produto.mercadolivre.com.br/MLB-1362788175-bico-injetor-sonic-16-16v-55568796-orig-siemens-deka-_JM#position=41&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
41,https://produto.mercadolivre.com.br/MLB-1411428402-bico-injetor-ford-fusion-23i-2006-2009-0280158105-bosch-_JM#position=42&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
42,https://produto.mercadolivre.com.br/MLB-1868563670-kit-4-bicos-injetor-novo-fiesta-ecosport-iwp127-_JM#position=43&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
43,https://produto.mercadolivre.com.br/MLB-1832047009-jogo-4x-bico-injetor-palio-strada-uno-10-fire-10-8v-iwp065-_JM#position=44&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
44,https://produto.mercadolivre.com.br/MLB-1733125560-kit-4-bico-injetor-gol-10-16v-parati-10-16v-gwp041-_JM#position=45&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
45,https://produto.mercadolivre.com.br/MLB-1019502182-bico-injetor-honda-civic-17-4-furos-2001-2002-2003-2004-_JM#position=46&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
46,https://produto.mercadolivre.com.br/MLB-1391383731-bico-injetor-fiat-tipo-16-ie-monoponto-renault-clio-16-8v-_JM#position=47&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
47,https://produto.mercadolivre.com.br/MLB-1276233956-bico-injetor-tucson-santa-fe-sonata-santa-27-v6-35310-37150-_JM#position=48&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
48,https://produto.mercadolivre.com.br/MLB-853473012-bico-injetor-gm-corsa-10-8v-mpfi-gasolina-1996-17123919-_JM#position=49&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
49,https://produto.mercadolivre.com.br/MLB-1868667735-kit-4-bicos-injetor-palio-siena-strada-flex-iwp003-_JM#position=50&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
50,https://produto.mercadolivre.com.br/MLB-1831983392-4x-bico-injetor-peugeot-206-renault-clio-10-16v-iwp099-novo-_JM#position=51&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
51,https://produto.mercadolivre.com.br/MLB-1833097096-bico-injetor-monza-ipanema-kadett-efi-18-20-gasolina-novo-_JM#position=52&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
52,https://produto.mercadolivre.com.br/MLB-1024887172-bico-injetor-verde-kia-sportage-20-16v-gasolina-0280150502-_JM#position=53&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
53,https://produto.mercadolivre.com.br/MLB-1834543965-kit-4x-bicos-injetor-clio-scenic-partner-16v-iwp143-_JM#position=54&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
54,https://produto.mercadolivre.com.br/MLB-1977416427-bico-injetor-monza-ipanema-kadett-efi-18-20-alcool-novo-_JM#position=55&search_layout=stack&type=item&tracking_id=782edd15-485f-4f80-98ce-51754b75563d
