,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
219,MLB2003294387,https://produto.mercadolivre.com.br/MLB-2003294387-sonda-lambda-vw-crossfox-0za659ee90-_JM#position=24&search_layout=stack&type=item&tracking_id=b2963ac6-628f-4e4c-b9c6-b9694048af0f,Sonda Lambda Vw Crossfox - 0za659ee90,R$249,Sonda Lambda Vw Crossfox - 0za659ee90,0,Não tem,,,FAZER
220,MLB2003292593,https://produto.mercadolivre.com.br/MLB-2003292593-sonda-lambda-toyota-etios-3921023950-_JM#position=25&search_layout=stack&type=item&tracking_id=b2963ac6-628f-4e4c-b9c6-b9694048af0f,Sonda Lambda Toyota Etios - 3921023950,R$239,Sonda Lambda Toyota Etios - 3921023950,0,Genérica,,,FAZER
221,MLB1077775813,https://produto.mercadolivre.com.br/MLB-1077775813-sonda-wideband-1-fio-pre-catalisador-gmc-_JM#position=49&search_layout=stack&type=item&tracking_id=b2963ac6-628f-4e4c-b9c6-b9694048af0f,Sonda Wideband 1 Fio Pré Catalisador Gmc,"R$248,93",1 vendido,0,Não tem,,,FAZER
222,MLB1077756272,https://produto.mercadolivre.com.br/MLB-1077756272-sonda-2-fios-pre-catalisador-acura-_JM#position=52&search_layout=stack&type=item&tracking_id=b2963ac6-628f-4e4c-b9c6-b9694048af0f,Sonda 2 Fios Pré Catalisador Acura,"R$248,93",1 vendido,0,Não tem,,,FAZER
223,MLB1081708581,https://produto.mercadolivre.com.br/MLB-1081708581-sonda-original-3-fios-pre-catalisador-mini-_JM#position=53&search_layout=stack&type=item&tracking_id=b2963ac6-628f-4e4c-b9c6-b9694048af0f,Sonda Original 3 Fios Pré Catalisador Mini,"R$248,93",1 vendido,0,Não tem,,,FAZER
224,MLB833945551,https://produto.mercadolivre.com.br/MLB-833945551-sonda-lambda-pos-catalizador-jetta-tsi-2012-2-_JM#position=9&search_layout=stack&type=item&tracking_id=ee2424e8-6567-4ac9-bbbd-934b3c4dacac,Sonda Lambda Pós Catalizador Jetta Tsi 2012 #2,"R$249,90",Sonda Lambda Pós Catalizador Jetta Tsi 2012 #2,0,0,,,FAZER
225,MLB2003294356,https://produto.mercadolivre.com.br/MLB-2003294356-sonda-lambda-volvo-s60-30756122-_JM#position=32&search_layout=stack&type=item&tracking_id=89f12054-7fec-446d-a5da-0646578f8451,Sonda Lambda Volvo S60 - 30756122,R$279,Sonda Lambda Volvo S60 - 30756122,0,Não tem,,,FAZER
226,MLB1077778358,https://produto.mercadolivre.com.br/MLB-1077778358-sonda-original-1-fio-pre-catalisador-volvo-_JM#position=34&search_layout=stack&type=item&tracking_id=8a49645a-0da7-48ea-a83a-3387e0213660,Sonda Original 1 Fio Pré Catalisador Volvo,"R$294,93",1 vendido,0,Não tem,,,FAZER
227,MLB1076331324,https://produto.mercadolivre.com.br/MLB-1076331324-sonda-wideband-3-fios-volvo-_JM#position=30&search_layout=stack&type=item&tracking_id=2f35de04-9288-4e14-88a7-e26e67f2e3ff,Sonda Wideband 3 Fios Volvo,"R$295,93",Sonda Wideband 3 Fios Volvo,0,Não tem,,,FAZER
228,MLB1077758028,https://produto.mercadolivre.com.br/MLB-1077758028-sonda-wideband-5-fios-mercedes-_JM#position=31&search_layout=stack&type=item&tracking_id=2f35de04-9288-4e14-88a7-e26e67f2e3ff,Sonda Wideband 5 Fios Mercedes,"R$295,93",2 vendidos,0,Não tem,,,FAZER
