,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
23090,MLB1895633930,https://produto.mercadolivre.com.br/MLB-1895633930-kit-reparo-bico-mitsubishi-galant-24-1999-2004-cdh275--_JM#position=6&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23091,MLB2049677952,https://produto.mercadolivre.com.br/MLB-2049677952-kit-reparo-bico-867867-renault-trafic-20-8v-1996-2004--_JM#position=7&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23092,MLB1987621147,https://produto.mercadolivre.com.br/MLB-1987621147-kit-reparo-bico-injetor-nissan-tiida-18-gasolina-fby2850--_JM#position=8&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23093,MLB1895427687,https://produto.mercadolivre.com.br/MLB-1895427687-kit-reparo-bico-mitsubishi-galant-30-1999-2003-cdh210--_JM#position=10&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23094,MLB1987598462,https://produto.mercadolivre.com.br/MLB-1987598462-kit-reparo-bico-renault-r19-20-8v-1996-2004-867867--_JM#position=11&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23095,MLB1987608051,https://produto.mercadolivre.com.br/MLB-1987608051-kit-reparo-bico-renault-laguna-20-8v-1996-2004-867867--_JM#position=12&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23096,MLB1987621215,https://produto.mercadolivre.com.br/MLB-1987621215-kit-reparo-bico-injetor-nissan-sentra-20-gasolina-fby2850--_JM#position=13&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23097,MLB1895602706,https://produto.mercadolivre.com.br/MLB-1895602706-kit-reparo-bico-mitsubishi-pajero-tr4-16v-gas-cdh210--_JM#position=14&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23098,MLB1967151500,https://produto.mercadolivre.com.br/MLB-1967151500-kit-reparo-bico-fiat-uno-fire-10-mpi-flex-iwp065--_JM#position=15&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23099,MLB1968340654,https://produto.mercadolivre.com.br/MLB-1968340654-kit-reparo-bico-gm-onix-lt-14-flex-manual-24578820--_JM#position=17&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23100,MLB1963301262,https://produto.mercadolivre.com.br/MLB-1963301262-kit-reparo-bico-nissan-versa-18-gasolina-fby2850--_JM#position=19&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23101,MLB1968415634,https://produto.mercadolivre.com.br/MLB-1968415634-kit-reparo-gm-corsa-hatch-sedan-18-8v-flex-24582663--_JM#position=20&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
23102,MLB1497911323,https://produto.mercadolivre.com.br/MLB-1497911323-elemento-bico-injetor-kia-besta-22l-8v-_JM#position=21&search_layout=stack&type=item&tracking_id=aa25f5f3-53db-451b-86fb-1a55e6a78aac,,,,,,,,FAZER
