,id_anuncio,url,titulo,preco,condicao,qtd_vendida,marca,modelo,numero_peca,status
30014,MLB2034059905,https://produto.mercadolivre.com.br/MLB-2034059905-100-pcs-anel-de-vedaco-oring-p-bico-injetor-toyota-denso-_JM#position=36&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30015,MLB1761237875,https://produto.mercadolivre.com.br/MLB-1761237875-bico-injetor-bosch-logus-ap-20-9394-0280150936-_JM#position=37&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30016,MLB1761237930,https://produto.mercadolivre.com.br/MLB-1761237930-bico-injetor-bosch-logus-ap-20-9394-0280150936-_JM#position=38&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30017,MLB947647872,https://produto.mercadolivre.com.br/MLB-947647872-bico-injetor-corolla-20-16v-flex-23250-0t060-_JM#position=39&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30018,MLB1760734510,https://produto.mercadolivre.com.br/MLB-1760734510-bico-injetor-original-vw-polo-classic-bac906031-novo-_JM#position=40&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30019,MLB1760750087,https://produto.mercadolivre.com.br/MLB-1760750087-bico-injetor-pajero-fullsport-35-v6-de-99-a-05-195500-3970-_JM#position=41&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30020,MLB1760745169,https://produto.mercadolivre.com.br/MLB-1760745169-bico-injetor-kia-sorento-35-v6-2003-a-2006-35310-38010-_JM#position=42&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30021,MLB1760750197,https://produto.mercadolivre.com.br/MLB-1760750197-bico-injetor-pajero-fullsport-35-v6-de-99-a-05-195500-3970-_JM#position=43&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30022,MLB1761239835,https://produto.mercadolivre.com.br/MLB-1761239835-bico-injetor-0280150464-audi-vw-audi-a3-golf-18-turbo-_JM#position=44&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30023,MLB1761242549,https://produto.mercadolivre.com.br/MLB-1761242549-bico-injetor-toyota-camry-solara-highlander-24-23250-28020-_JM#position=45&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30024,MLB1761243367,https://produto.mercadolivre.com.br/MLB-1761243367-bico-injetor-bosch-gol-gti-20-9394-0280150936-original-_JM#position=46&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30025,MLB1761237937,https://produto.mercadolivre.com.br/MLB-1761237937-bico-injetor-bosch-gol-gti-20-9394-0280150936-original-_JM#position=47&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30026,MLB1760750227,https://produto.mercadolivre.com.br/MLB-1760750227-bico-injetor-pajero-l200-35-v6-195500-3970-novo-denso-_JM#position=48&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30027,MLB1761237311,https://produto.mercadolivre.com.br/MLB-1761237311-bico-injetor-0280150464-audi-vw-audi-a3-golf-18-turbo-novo-_JM#position=49&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
30028,MLB1761239848,https://produto.mercadolivre.com.br/MLB-1761239848-bico-injetor-0280150464-audi-vw-audi-a3-golf-18-turbo-novo-_JM#position=50&search_layout=stack&type=item&tracking_id=ccc44b1f-8726-4e8b-a18d-9300131c751a,,,,,,,,FAZER
